School Code,School Name,Address,Pincode,Block Code,District Code
12351,"UTKRAMIT M S BARA, FARBESGANJ, ARARIA",,,1112,12
12352,"UTKRAMIT M S DARMGANJ, PALASI, ARARIA",,,1112,12
12353,"UTKRAMIT M S BHAGPARWAHA, FARBESGANJ, ARARIA",,,1112,12
12354,"UTKRAMIT M S BELWAAT, ARARIA",,,1112,12
12355,"UTKRAMIT M S KUSHIAR GOAN, ARARIA",,,1112,12
12356,"UTKRAMIT M S DENIA, SIKATI, ARARIA",,,1112,12
12357,"UTKRAMIT M S SAHEBGANJ, NARPATGANJ, ARARIA",,,1112,12
12358,"UTKRAMIT M S DUMARBANNA, NARPATGANJ, ARARIA",,,1112,12
12359,"UTKRAMIT M S GARDHGAMA, NARPATGANJ, ARARIA",,,1112,12
12360,"UTKRAMIT M S BHAWANIPUR, NARPATGANJ, ARARIA",,,1112,12
12361,"UTKRAMIT M S SAMAUL, FARBESGANJ, ARARIA",,,1112,12
12362,"UTKRAMIT M S TIRHUTBITTA, ARARIA",,,1112,12
12363,"UTKRAMIT M S FULSARA, PALASI, ARARIA",,,1112,12
12364,"UTKRAMIT M S DALA, PALASI, ARARIA",,,1112,12
12365,"UTKRAMIT M S DOMOHANA-2, JOKIHAAT, ARARIA",,,1112,12
12366,"UTKRAMIT M S CHIKANI, KURSAKANTA, ARARIA",,,1112,12
12367,"UTKRAMIT M S BORIA, KURSAKANTA, ARARIA",,,1112,12
12368,"UTKRAMIT MADHYAMIK SCHOOL, BAJIDPUR, JOKIHAT, ARARIA",,,1112,12
12369,"UTKRAMIT MADHYAMIK SCHOOL, BHANSHIYA, JOKIHAT, ARARIA",,,1112,12
12370,"UTKRAMIT MADHYAMIK SCHOOL, BAHARBARI, JOKIHAT, ARARIA",,,1112,12
12371,"UTKRAMIT MADHYAMIK SCHOOL, BAGADAHRA, JOKIHAT, ARARIA",,,1112,12
12372,"UTKRAMIT MADHYAMIK SCHOOL, AADI RAMPUR, BHARGAMA, ARARIA",,,1112,12
12373,"UTKRAMIT MADHYAMIK SCHOOL, GAIYARI, ARARIA",,,1112,12
12374,"UTKRAMIT MADHYAMIK SCHOOL, SHAURGAOWN, KURSHAKANTA, ARARIA",,,1112,12
12377,"UTKRAMIT UCHCH MADYAMIK SCHOOL, KACHNA, SIKTI, ARARIA",,,1112,12
12378,"UTKRAMIT MADHYAMIK SCHOOL, MALDWAR, PALASI, ARARIA",,,1112,12
12379,"UTKRAMIT MADHYAMIK SCHOOL, CHANDIPUR, PALASI, ARARIA",,,1112,12
12380,"UTKRAMIT MADHYAMIK SCHOOL, KAROR DIGHLI, PALASI, ARARIA",,,1112,12
12382,"UTKRAMIT MADHYAMIK SCHOOL, CHAURA PARWAH, FORBISGANG, ARARIA",,,1112,12
12383,"UTKRAMIT MADHYAMIK SCHOOL, PIPRA, FORBESGANJ, ARARIA",,,1112,12
12384,"UTKRAMIT MADHYAMIK SCHOOL, RAGHUNATHPUR, BHARGAMA, ARARIA",,,1112,12
12385,"UTKRAMIT MADHYAMIK SCHOOL, CHARAIYA, BHARGAMA, ARARIA",,,1112,12
12386,"UTKRAMIT MADHYAMIK SCHOOL, BHATGAMA, BHARGAMA, ARARIA",,,1112,12
12387,"UTKRAMIT MADHYAMIK SCHOOL, THEKPURA, RANIGANJ, ARARIA",,,1112,12
12388,"UTKRAMIT MADHYAMIK SCHOOL, MAJHUA, RANIGANJ, ARARIA",,,1112,12
12389,"UTKRAMIT MADHYAMIK SCHOOL, DABHRA SHARANPUR, ARARIA",,,1112,12
12390,"UTKRAMIT MADHYAMIK SCHOOL, HALDHAR HAT, KURSAKANTA, ARARIA",,,1112,12
12392,"UTKRAMIT UCHCH MADHYAMIK SCHOOL, JAYNAGAR, BHARGAMA, ARARIA",,,1112,12
12393,"UTKRAMIT UCH MADHYAMIK SCHOOL, MIRDAUL, NARPATGANJ, ARARIA",,,1112,12
12394,"UTKRAMIT MADHYAMIK SCHOOL, SONAPUR, NARPATGANJ, ARARIA",,,1112,12
12395,"UTKRAMIT MADHYAMIK SCHOOL, FATEHPUR, NARPATGANJ, ARARIA",,,1112,12
12396,"UTKRAMIT MADHYAMIK SCHOOL BARDHA NUNIYA TOLA, NARPATGANJ ARARIA",,,1112,12
12397,"UTKRAMIT MADHYAMIK SCHOOL , MAHISHAKOL, ARARIA",,,1112,12
12398,"UTKRAMIT MADHYAMIK SCHOOL, FARASUT, ARARIA",,,1112,12
12399,"UTKRAMIT MADHYAMIK VIDYALYA THENGAPUR, SIKATI, ARARIA",,,1112,12
12400,"UTKARMIT MADHYAMIC VIDYALAYA, GAIRAKI, ARARIA",,,1112,12
12401,"U.M.S MAHALGAON, JOKIHAT, ARARIA",,,1112,12
12402,"U.H.S.PATTI PRANPAT, BHARGAMA, ARARIA",,,1112,12
12501,"HIGH SCHOOL RAHATMINA, ARARIA",,,1112,12
12502,JANTA HIGH SCHOOL CHAKAIHAT ARARIA,,,1112,12
12503,"MAHESHWARI GIRL'S H/S JOGBANI, ARARIA",,,1112,12
12505,H S MIRJAPUR NANDANPUR RANIGANJ ARARIA,,,1112,12
13001,INTER HIGH SCHOOL KISHANGANJ,,,1121,13
13002,NATIONAL HIGH SCHOOL KISHANGANJ,,,1121,13
13003,"RUSSELL HIGH SCHOOL BAHADURGANJ, KISHANGANJ",,,1121,13
13004,"THAKURGANJ HIGH SCHOOL THAKURGANJ, KISHANGANJ",,,1121,13
13005,"HIGH SCHOOL AZADNAGAR CHHATERGACHH, KISHANGANJ",,,1121,13
13006,"KARKUN LAL HIGH SCHOOL ALTAHAT, KISHANGANJ",,,1121,13
13007,"S S HIGH SCHOOL RATANPUR, KISHANGANJ",,,1121,13
13008,"HIGH SCHOOL POWAKHALI, KISHANGANJ",,,1121,13
13009,GIRLS HIGH SCHOOL KISHANGANJ,,,1121,13
13010,"PROJECT HIGH SCHOOL DHANTOLA, KISHANGANJ",,,1121,13
13011,"PROJECT GIRLS HIGH SCHOOL THAKURGANJ, KISHANGANJ",,,1121,13
13012,"N A HIGH SCHOOL GANGIHAT, KISHANGANJ",,,1121,13
13013,"HIGH SCHOOL SONTHA, KISHANGANJ",,,1121,13
13014,"PROJECT AZAD HIGH SCHOOL POTHIA, KISHANGANJ",,,1121,13
13015,"HIGH SCHOOL SINGHIA, KISHANGANJ",,,1121,13
13016,"HIGH SCHOOL TERHAGACHH, KISHANGANJ",,,1121,13
13017,"KISAN HIGH SCHOOL SINGHARI POKHARIA, KISHANGANJ",,,1121,13
13018,"PROJECT GIRLS H/S GHANIFULSARA, KISHANGANJ",,,1121,13
13019,"HIGH SCHOOL TULSIA, KISHANGANJ",,,1121,13
13020,"HIGH SCHOOL BISHANPUR, KISHANGANJ",,,1121,13
13021,"S S HIGH SCHOOL BIBI GANJ, KISHANGANJ",,,1121,13
13022,GOVT S C RESI H/S KISHANGANJ,,,1121,13
13023,"PROJECT GIRLS H/S BAHADURGANJ, KISHANGANJ",,,1121,13
13024,"PROJECT GIRLS HIGH SCHOOL TULSIA, KISHANGANJ",,,1121,13
13025,"PROJ KANYA HIGH SCHOOL POTHIA, KISHANGANJ",,,1121,13
13026,"PROJ KISHAN BALIKA HIGH SCHOOL SONTHA, KISHANGANJ",,,1121,13
13301,"U M S HARIVASA DURGAPUR BANGAMA BAHADURGANJ, KISHANGANJ",,,1121,13
13302,"U M S HARIPOKHR KRANTIGACH GORUKHAL POTHIYA, KISHANGANJ",,,1121,13
13303,"UTKRAMIT M S DHANPURA DERAMARI KOCHDHAMAN, KISHANGANJ",,,1121,13
13304,"UTKRAMIT M S HARWADANGA DIGHALBANK, KISHANGANJ",,,1121,13
13305,"UTKRAMIT M S JANGALIBHITA PATHRIYA THAKURGANJ, KISHANGANJ",,,1121,13
13306,"U H S CHAKLA GHAT, KISHANGANJ",,,1121,13
13307,U H S MAHIN GAON KISHANGANJ,,,1121,13
13308,"M S GACHHIBARA, KISHANGANJ",,,1121,13
13309,"UTTKRAMIT MADHYAMIK SCHOOL BELWA KASHIPUR, KISHANGANJ",,,1121,13
13310,"M S KATHALBARI DIGHALBAIK, KISHANGANJ",,,1121,13
13311,"M S SINGHIMARI DIGHALBAIK, KISHANGANJ",,,1121,13
13312,"M S BAIGNA, KISHANGANJ",,,1121,13
13313,"M S LOHAGARA, KISHANGANJ",,,1121,13
13314,"M S SUHIYA RAHMATPUR, KISHANGANJ",,,1121,13
13315,"M S BELUGARDH, KISHANGANJ",,,1121,13
13316,"M S KAMATI, KISHANGANJ",,,1121,13
13317,"M S BAIRIA, KISHANGANJ",,,1121,13
13318,"M S JARHULIA, KISHANGANJ",,,1121,13
13319,"M S KADHAILI, KISHANGANJ",,,1121,13
13320,"M S DESHIYATOLI, KISHANGANJ",,,1121,13
13321,"M S KATHALBARI BAHADUGANJ, KISHANGANJ",,,1121,13
13322,"M S MAHESHBATHNA, KISHANGANJ",,,1121,13
13323,"M S DHANPAT GANJ, KISHANGANJ",,,1121,13
13324,"M S HALDIKHORA, KISHANGANJ",,,1121,13
13325,"M S MODHO, KISHANGANJ",,,1121,13
13326,"M S BARIJAN, KISHANGANJ",,,1121,13
13327,"M S KADO GAON, KISHANGANJ",,,1121,13
13328,"M S RAJA GAON, KISHANGANJ",,,1121,13
13329,"M S RASIYA, KISHANGANJ",,,1121,13
13330,"M S GALGALIYA, KISHANGANJ",,,1121,13
13331,"M S KALIYAGANJ, KISHANGANJ",,,1121,13
13332,"M S RAIPUR, KISHANGANJ",,,1121,13
13333,"UTTKRAMIT MADHYAMIK SCHOOL MARIA, KISHANGANJ",,,1121,13
13334,UTKRAMIT H/S DALUAHAT POTHIA KISHANGANJ,,,1121,13
13335,"M S DAULA, KISHANGANJ",,,1121,13
13336,UTKRAMIT HIGH SCHOOL KANYA PICHHLA KISHANGANJ,,,1121,13
13337,"UTKRAMIT MADHYAMIK SCHOOL TEUSA, KISHANGANJ",,,1121,13
13338,"UTKRAMIT MADHYAMIK SCHOOL KOCHGARH PURNDHA, KISHANGANJ",,,1121,13
13339,"UTKRAMIT MADHYAMIK SCHOOL TALWARBANDHA, KISHANGANJ",,,1121,13
13340,"UTKRAMIT MADHYAMIK SCHOOL TALGACCH, KISHANGANJ",,,1121,13
13341,"UTKRAMIT MADHYAMIK SCHOOL GANDHARVDANGA, KISHANGANJ",,,1121,13
13342,"UTKRAMIT MADHYAMIK SCHOOL KUWARI, KISHANGANJ",,,1121,13
13343,"UTKRAMIT MADHYAMIK SCHOOL FARABARI, KISHANGANJ",,,1121,13
13344,"UTKRAMIT MADHYAMIK SCHOOL KUSIYARI, KISHANGANJ",,,1121,13
13345,"UTKRAMIT MADHYAMIK SCHOOL GILHABARI KANYA, KISHANGANJ",,,1121,13
13346,"UTKRAMIT MADHYAMIK SCHOOL NAVNADI, KISHANGANJ",,,1121,13
13347,"UTKRAMIT MADHYAMIK SCHOOL SHITALPUR, KISHANGANJ",,,1121,13
13348,"UTKRAMIT MADHYAMIK SCHOOL BARCHONDI, KISHANGANJ",,,1121,13
13349,"UTKRAMIT MADHYAMIK SCHOOL RUIDHASA, KISHANGANJ",,,1121,13
13350,"UTKRAMIT MADHYAMIK SCHOOL BOURIGACCH, KISHANGANJ",,,1121,13
13351,"UTKRAMIT MADHYAMIK SCHOOL KHODAGANJ, KISHANGANJ",,,1121,13
13352,"UTKRAMIT MADHYAMIK SCHOOL GOPALPUR HAAT, KISHANGANJ",,,1121,13
13353,"UTKRAMIT MADHYAMIK SCHOOL SHAMESWAR, KISHANGANJ",,,1121,13
13354,"UTKRAMIT MADHYAMIK SCHOOL NATUAPARA, KISHANGANJ",,,1121,13
13355,"UTKRAMIT MADHYAMIK SCHOOL MASANGOAN, KISHANGANJ",,,1121,13
13356,"UTKRAMIT MADHYAMIK SCHOOL HALMALA, KISHANGANJ",,,1121,13
13357,"UTKRAMIT MADHYAMIK SCH SAHPUR, KOACHADHAMAN, KISHANGANJ",,,1121,13
13358,"UTKRAMIT M S JHUNKI MUSAHARI PURV,TEDHA GAACH, KISHANGANJ",,,1121,13
13359,"UTKRAMIT MADHYAMIK SCHOOL DAMALWARI, POTHIA, KISHANGANJ",,,1121,13
13360,"UTKRAMIT MADHYAMIK SCH BHATAWARI, BAHADURGANJ, KISHANGANJ",,,1121,13
13361,"UTKRAMIT MADHYAMIK SCHOOL BALANAGAR, KOACHDHAMAN, KISHANGANJ",,,1121,13
13362,"UTKRAMIT M S ST TOLA BHORHA, TERDHA GAACH, KISHANGANJ",,,1121,13
13363,"UTKRAMIT M S BHOJPUR BALWA, TERDHA GAACH, KISHANGANJ",,,1121,13
13364,"UTKRAMIT MADHYAMIK SCHOOL JALUCHOUCK, POTHIA, KISHANGANJ",,,1121,13
13365,"UTKRAMIT MADHYAMIK SCHOOL LODHA, THAKURGANJ, KISHANGANJ",,,1121,13
13366,"UTKRAMIT MADHYAMIK SCH BEHULDANGI, THAKURGANJ, KISHANGANJ",,,1121,13
13367,"UTKRAMIT MADHYAMIK SCHOOL SONAPUR, POTHIA, KISHANGANJ",,,1121,13
13368,"UTKRAMIT MADHYAMIK SCH PANCHGACHI, THAKURGANJ, KISHANGANJ",,,1121,13
13369,"UTKRAMIT MADHYAMIK SCHOOL LAUCHA, BAHADURGANJ, KISHANGANJ",,,1121,13
13370,"UTKRAMIT MADHYAMIK SCH BELGACHI BIRPUR,POTHIA, KISHANGANJ",,,1121,13
13371,"UTKRAMIT MADHYAMIK SCHOOL PANISAL, KISHANGANJ",,,1121,13
13372,"UTKRAMIT HIGH SCHOOL MANDAL TOLA DOHAR, KISHANGANJ",,,1121,13
13374,"UTKRAMIT MADHYAMIK SCHOOL, KANHAIBARI, KOCHADHAMAN, MAJGANGA, KISHANGANJ",,,1121,13
13376,"UTKRAMIT MADHYAMIK SCHOOL, KUARI KAIRI, KOCHADHAMAN, KAIRI BIRPUR, KISHANGANJ",,,1121,13
13377,"UTKRAMIT MADHYAMIK SCHOOL, HARIBHASHA, KOCHADHAMAN, PATHKOIKALA, KISHANGANJ",,,1121,13
13378,"UTKRAMIT MADHYAMIK SCHOOL, DOGIRJA, DIGHALBANK, SATKAUA, KISHANGANJ",,,1121,13
13379,"UTKRAMIT MADHYAMIK SCHOOL, TAPPUHAT, DIGHALBANK,MANGURA, KISHANGANJ",,,1121,13
13380,"UTKRAMIT MADHYAMIK SCHOOL, LAXMIPUR BURJTOLA, DIGHALBANK, LAXMIPUR, KISHANGANJ",,,1121,13
13381,"UTKRAMIT MADHYAMIK SCHOOL, DAHIBHAT JAGIR, DIGHALBANK, DAHIBHAT, KISHANGANJ",,,1121,13
13382,"UTKRAMIT MADHYAMIK SCHOOL, KUDHAILA, BAHADURGANJ, JHILJHILI, KISHANGANJ",,,1121,13
13383,"UTKRAMIT MADHYAMIK SCHOOL, DHIGTOLA, BAHADURGANJ, JHINGKATA, KISHANGANJ",,,1121,13
13384,"UTKRAMIT MADHYAMIK SCHOOL, BILASI, BAHADURGANJ, GUAWARI, KISHANGANJ",,,1121,13
13385,"UTKRAMIT MADHYAMIK SCHOOL, HAWAKOL GAMHARIYA, TEDHAGACHH, HAWAKOL, KISHANGANJ",,,1121,13
13386,"UTKRAMIT MADHYAMIK SCHOOL, JANGIRPUR, POTHIA, JAHANGIRPUR, KISHANGANJ",,,1121,13
13387,"UTKRAMIT MADHYAMIK SCHOOL, HALDAGAON, POTHIA, PARLABARI, KISHANGANJ",,,1121,13
13388,"UTKRAMIT MADHYAMIK SCHOOL, RATWA, POTHIA, PAHARKATTA, KISHANGANJ",,,1121,13
13501,"PUBLIC HIGH SCHOOL RAHMATPUR, KISHANGANJ",,,1121,13
13502,HIGH SCHOOL BELWA KISHANGANJ,,,1121,13
13503,"HIGH SCHOOL CHURLI, KISHANGANJ",,,1121,13
13504,INSAN HIGH SCHOOL KISHANGANJ,,,1121,13
14001,HIGH SCHOOL KATIHAR,,,1142,14
14002,ADARSH HIGH SCHOOL KATIHAR,,,1142,14
14003,MAHESHWARI ACADEMY KATIHAR,,,1142,14
14004,MARWARI PATHSHALA KATIHAR,,,1142,14
14005,GANDHI H/S NEW COLONY KATIHAR,,,1142,14
14006,H S B M P 7 KATIHAR,,,1142,14
14007,M B T A ISLAMIA H/S KATIHAR,,,1142,14
14008,GOVT HIGH SCHOOL KATIHAR,,,1142,14
14009,UMA DEVI MISHRA GIRLS H/S KATIHAR,,,1142,14
14010,H N HIGH SCHOOL MIRCHAIBARI KATIHAR,,,1142,14
14011,G BALIKA H/S MIRCHAIBARI KATIHAR,,,1142,14
14012,"S R D GIRLS HIGH SCHOOL KURSELA, KATIHAR",,,1142,14
14013,GOVT HIGH SCHOOL KORHA KATIHAR,,,1142,14
14014,"PROJECT GIRLS HIGH SCHOOL KORHA, KATIHAR",,,1142,14
14015,"M L M HIGH SCHOOL BASTAUL, KATIHAR",,,1142,14
14016,"PROJECT GIRLS HIGH SCHOOL BASTAUL, KATIHAR",,,1142,14
14017,J HIGH SCHOOL GURUBAZAR KATIHAR,,,1142,14
14018,S G N GIRLS H/S GURUBAZAR KATIHAR,,,1142,14
14019,"A P HIGH SCHOOL AYODHYAGANJ, KATIHAR",,,1142,14
14020,"GYANDA HIGH SCHOOL ROSHNA, KATIHAR",,,1142,14
14021,"RAJENDRA HIGH SCHOOL DHANPARA, KATIHAR",,,1142,14
14022,"D G HIGH SCHOOL KRISHNANAGAR, KATIHAR",,,1142,14
14023,"RAJYA S S HIGH SCHOOL PRANPUR, KATIHAR",,,1142,14
14024,"B H M HIGH SCHOOL POTHIA, KATIHAR",,,1142,14
14025,"DR L N S HIGH SCHOOL CHANDWA, KATIHAR",,,1142,14
14026,"S N SARVODAY HIGH SCHOOL BARETA, KATIHAR",,,1142,14
14027,"HIGH SCHOOL SHUJAPUR, KATIHAR",,,1142,14
14028,"S J N C HIGH SCHOOL BARETA SEMAPUR, KATIHAR",,,1142,14
14029,"HIGH SCHOOL HAFLA GANJ, KATIHAR",,,1142,14
14030,"HIGH SCHOOL FULHARA GORGAMA, KATIHAR",,,1142,14
14031,"H K HIGH SCHOOL JOTRAMROY, KATIHAR",,,1142,14
14032,"SADA NAND HIGH SCHOOL DUMARIA, KATIHAR",,,1142,14
14033,"PROJECT GIRLS HIGH SCHOOL FALKA, KATIHAR",,,1142,14
14034,"R A U HIGH SCHOOL SARDAHI BHAWARA, KATIHAR",,,1142,14
14035,"B P S P HIGH SCHOOL MANIHARI, KATIHAR",,,1142,14
14036,"P L S N GIRLS HIGH SCHOOL MANIHARI, KATIHAR",,,1142,14
14037,"L S HIGH SCHOOL NAWABGANJ, KATIHAR",,,1142,14
14038,"INDRAWATI HIGH SCHOOL AMDABAD, KATIHAR",,,1142,14
14039,"GOVT ST RESIDENTIAL H/S NEEMA, KATIHAR",,,1142,14
14040,HIGH SCHOOL KUMARIPUR KATIHAR,,,1142,14
14041,"HEMCHANDRA HIGH SCHOOL HEMKUNJ, KATIHAR",,,1142,14
14042,"S N HIGH SCHOOL GUAGACHHI, KATIHAR",,,1142,14
14043,"PROJECT GIRLS HIGH SCHOOL AMDABAD, KATIHAR",,,1142,14
14044,"HIGH SCHOOL BARSOI, KATIHAR",,,1142,14
14045,"A L HIGH SCHOOL SONALI, KATIHAR",,,1142,14
14046,"R K HIGH SCHOOL AZAMNAGAR, KATIHAR",,,1142,14
14047,"HIGH SCHOOL SALMARI, KATIHAR",,,1142,14
14048,HIGH SCHOOL B BALRAMPUR KATIHAR,,,1142,14
14049,"R N D B HIGH SCHOOL SONALI, KATIHAR",,,1142,14
14050,"HIGH SCHOOL ABADPUR, KATIHAR",,,1142,14
14051,"DURGA PRASAD HIGH SCHOOL DURGAGANJ, KATIHAR",,,1142,14
14052,"HIGH SCHOOL SUDHANI, KATIHAR",,,1142,14
14053,"AMBEDKAR RESI HIGH SCHOOL SONALI, KATIHAR",,,1142,14
14054,"S S HIGH SCHOOL TELTA, KATIHAR",,,1142,14
14055,"N C C M HIGH SCHOOL BALIA BELOWN, KATIHAR",,,1142,14
14056,"HIGH SCHOOL MOLNAPUR, KATIHAR",,,1142,14
14057,"HIGH SCHOOL LAGUA, KATIHAR",,,1142,14
14058,"HIGH SCHOOL MAHINAGAR, KATIHAR",,,1142,14
14059,"PROJECT GIRLS HIGH SCHOOL KUMHARI, KATIHAR",,,1142,14
14060,"PROJECT GIRLS HIGH SCHOOL BARSOI, KATIHAR",,,1142,14
14061,"PROJECT GIRLS HIGH SCHOOL AZAMNAGAR, KATIHAR",,,1142,14
14062,"PROJECT GIRLS HIGH SCHOOL BISHWA DIGHI, KATIHAR",,,1142,14
14301,"UTKRAMIT M S JHALJHALI BHIMIYAL BALRAMPUR, KATIHAR",,,1142,14
14302,"UTKRAMIT M S BASALGAO BARSOI, KATIHAR",,,1142,14
14303,"UTKRAMIT M S DHATTHA EKSALLA BARSOI, KATIHAR",,,1142,14
14304,"UTKRAMIT M S BAKIYA SUKHAY BARARI, KATIHAR",,,1142,14
14305,"UTKRAMIT M S ASHIYANI GOPINAGAR KADAWA, KATIHAR",,,1142,14
14306,"UTKRAMIT M S CHOUKI CHAPARSIYA KADAWA, KATIHAR",,,1142,14
14307,"UTKRAMIT M S JAGARUCHAK HATHAWARA FALKA, KATIHAR",,,1142,14
14308,"UTKRAMIT M S SISIYA VISHIHARIYA KODHA, KATIHAR",,,1142,14
14309,"U M S DELHI DIWANGANJ LAKHANPUR AMDABAD, KATIHAR",,,1142,14
14310,"UTKRAMIT M S PATANI NARAYANPUR MANIHARI, KATIHAR",,,1142,14
14311,"UTKRAMIT M S JALKI AJAMNAGAR, KATIHAR",,,1142,14
14312,"DUKHIRAM U M S CHANDPUR KADWA, KATIHAR",,,1142,14
14313,"UTKRAMIT M S ANARKALI BARARI, KATIHAR",,,1142,14
14314,"UTKRAMIT M S ARIHANA AJAMNAGAR, KATIHAR",,,1142,14
14315,"UTKRAMIT M S BARSOI GHAT RAGHUNATHPUR BARSOI, KATIHAR",,,1142,14
14316,"UTKRAMIT M S DHENA BAGHCHHALA DHENA AJAMNAGAR, KATIHAR",,,1142,14
14317,"UTKRAMIT M S DUMAR SAMELI, KATIHAR",,,1142,14
14318,"UTKRAMIT M S DURGASTHAN DANDKHORA, KATIHAR",,,1142,14
14319,"UTKRAMIT M S DHARHAN DIGHOUNCH PRANPUR, KATIHAR",,,1142,14
14320,"UTKRAMIT M S HASANGANJ RAMPUR, KATIHAR",,,1142,14
14321,"UTKRAMIT M S KAST HAWAR SAHAJA PRANPUR, KATIHAR",,,1142,14
14322,"UTKRAMIT M S LAXMIPUR KAWAR BRARI, KATIHAR",,,1142,14
14323,UTKRAMIT M S DEVALAXMIPUR AMDABAD KATIHAR,,,1142,14
14324,"U M S MARWA NAJRACHOWKI MAKDAMPUR KODHA, KATIHAR",,,1142,14
14325,"UTKRAMIT M S MIRJAPUR MANIHARI, KATIHAR",,,1142,14
14326,"UTKRAMIT M S MOHANPUR MANSAHI, KATIHAR",,,1142,14
14327,"UTKRAMIT M S MORSANDA MORSANDA PHALKA, KATIHAR",,,1142,14
14328,"UTTKRAMIT M S KHARSAUTA, KATIHAR",,,1142,14
14329,"UTTKRAMIT M S BELWA, KATIHAR",,,1142,14
14330,"UTTKRAMIT M S KALYANGAOAN, KATIHAR",,,1142,14
14331,"UTTKRAMIT M S RAMPUR KODHA, KATIHAR",,,1142,14
14332,"UTKRAMIT MADHYAMIK SCHOOL PARBHELI, KATIHAR",,,1142,14
14333,"UTKRAMIT MADHYAMIK SCHOOL CHAKLA KHAIRA, KATIHAR",,,1142,14
14334,"UTKRAMIT MADHYAMIK SCHOOL CHILHA PARA, KATIHAR",,,1142,14
14335,"UTKRAMIT MADHYAMIK SCHOOL HAJIYAAR, KATIHAR",,,1142,14
14336,"UTKRAMIT MADHYAMIK SCHOOL PAWAI, KATIHAR",,,1142,14
14337,"UTKRAMIT MADHYAMIK SCHOOL RAUTARA, KATIHAR",,,1142,14
14338,"UTKRAMIT MADHYAMIK SCHOOL CHANDWA, KATIHAR",,,1142,14
14339,"UTKRAMIT MADHYAMIK SCHOOL MAKAIPUR, KATIHAR",,,1142,14
14341,"UTKRAMIT MADHYAMIK SCHOOL PADAMPUR, KATIHAR",,,1142,14
14342,"UTKRAMIT MADHYAMIK SCHOOL NAWABGANJ, KATIHAR",,,1142,14
14343,"UTKRAMIT MADHYAMIK SCHOOL DWASAY, KATIHAR",,,1142,14
14344,"R UTKRAMIT MADHYAMIK SCHOOL SOURIYA, KATIHAR",,,1142,14
14345,"UTKRAMIT MADHYAMIK SCHOOL DERMAHI, KATIHAR",,,1142,14
14346,"UTKRAMIT MADHYAMIK SCHOOL MUSAPUR RANGA KOL, KATIHAR",,,1142,14
14347,"UTKRAMIT MADHYAMIK SCHOOL TAPUA GOBINDPUR, KATIHAR",,,1142,14
14348,"UTKRAMIT MADHYAMIK SCH MUKURIA DAKSHIN TOLA, KATIHAR",,,1142,14
14349,"UTKRAMIT MADHYAMIK SCHOOL CHAMA, AMDABAD, KATIHAR",,,1142,14
14350,"UTKRAMIT MADHYAMIK SCH JANTA GOPALPUR,AMDABAD, KATIHAR",,,1142,14
14351,"UTKRAMIT MADHYAMIK SCH PAAR DIYARA, AMDABAD, KATIHAR",,,1142,14
14352,"UTKRAMIT MADHYAMIK SCHOOL SIKTIYA, AJAMNAGAR, KATIHAR",,,1142,14
14353,"UTKRAMIT MADHYAMIK SCHOOL BELRAHI, AJAMNAGAR, KATIHAR",,,1142,14
14354,"UTKRAMIT MADHYAMIK SCHOOL TEGHRA, AJAMNAGAR, KATIHAR",,,1142,14
14355,"UTKRAMIT MADHYAMIK SCHOOL GAWAL TOLI, BARSOI, KATIHAR",,,1142,14
14356,"UTKRAMIT MADHYAMIK SCH KHRUA JAMIRA, BARSOI, KATIHAR",,,1142,14
14357,"UTKRAMIT MADHYAMIK SCHOOL FHUHA GAOAN, BARSOI, KATIHAR",,,1142,14
14358,"UTKRAMIT MADHYAMIK SCHOOL MALIKPUR, BALRAMPUR, KATIHAR",,,1142,14
14359,"UTKRAMIT MADHYAMIK SCH FATHEHPUR, BALRAMPUR, KATIHAR",,,1142,14
14360,"UTKRAMIT M S BALUGANJ HINDI, BALRAMPUR, KATIHAR",,,1142,14
14361,"UTKRAMIT M S MO NAGAR RAJDHANI, FALKA, KATIHAR",,,1142,14
14362,"UTKRAMIT MADHYAMIK SCHOOL BHARSIYA, FALKA, KATIHAR",,,1142,14
14363,"UTKRAMIT MADHYAMIK SCH MUSAPUR, KODHA, KATIHAR",,,1142,14
14364,"UTKRAMIT MADHYAMIK SCHOOL KHERIYA, KODHA, KATIHAR",,,1142,14
14365,"UTKRAMIT MADHYAMIK SCHOOL DIGHARI, KODHA, KATIHAR",,,1142,14
14366,"UTKRAMIT MADHYAMIK SCH RAMCHANDRAPUR, PRANPUR, KATIHAR",,,1142,14
14367,"UTKRAMIT MADHYAMIK SCH MAHADEVPUR , PRANPUR, KATIHAR",,,1142,14
14368,"UTKRAMIT MADHYAMIK SCH BUDDH NAGAR, PRANPUR, KATIHAR",,,1142,14
14369,"UTKRAMIT MADHYAMIK SCHOOL MANIYA, KATIHAR",,,1142,14
14370,"UTKRAMIT MADHYAMIK SCHOOL BATHAILI, KATIHAR",,,1142,14
14371,"RAJKIYA UTKRAMIT M SCH MARANGI,MANSAHI, KATIHAR",,,1142,14
14372,"UTKRAMIT MS RANIPATRA SINGHIYA,MANSAHI, KATIHAR",,,1142,14
14373,"UTKRAMIT MADHYAMIK SCHOOL GIDARMARI, BARARI, KATIHAR",,,1142,14
14374,"UTKRAMIT MADHYAMIK SCHOOL BHANDARTAL, BARARI, KATIHAR",,,1142,14
14375,"UTKRAMIT MADHYAMIK SCH SURAPAAR TAAL,MANIHARI, KATIHAR",,,1142,14
