District Name,School Code,School Name
BHOJPUR,73361,"UTTKRAMIT MADHYAMIK SCHOOL, AYAR, PIRO, BHOJPUR"
BHOJPUR,73362,"UTTKRAMIT MADHYAMIK SCHOOL, KHALISHA, UDWANTNAGAR, BHOJPUR"
BHOJPUR,73363,"UTTKRAMIT MADHYAMIK SCHOOL,BAMPALI, UDWANT NAGAR,BHOJPUR"
BHOJPUR,73364,"UTTKRAMIT MADHYAMIK SCHOOL, LAHARABAD, PIRO, BHOJPUR"
BHOJPUR,73365,"UTTKRAMIT MADHYAMIK SCHOOL, KHAJURIA, ARA, BHOJPUR"
BHOJPUR,73366,"UTTKRAMIT MADHYAMIK SCHOOL, CHANDA, TARARI, BHOJPUR"
BHOJPUR,73367,"UTTKRAMIT MADHYAMIK SCHOOL, DAWA, JAGDISHPUR, BHOJPUR"
BHOJPUR,73368,"UTTKRAMIT MADHYAMIK SCHOOL LAKSHANPUR ARA, BHOJPUR"
BHOJPUR,73369,"UTTKRAMIT MADHYAMIK SCHOOL, CHACHAR,, BHOJPUR"
BHOJPUR,73370,"UTTKRAMIT M S BIRAMPUR, UDWANTNAGAR, BHOJPUR"
BHOJPUR,73371,"UTTKRAMIT M S BAIRAHI, JAGDISHPUR, BHOJPUR"
BHOJPUR,73372,"UTTKRAMIT M S NATHMALPUR, HARHARA, BHOJPUR"
BHOJPUR,73373,"UTTKRAMIT MADHYAMIK SCHOOL, BERAI (BHOJPUR), BHOJPUR"
BHOJPUR,73374,"UTKRAMIT MADHYAMIK SCHOOL, DEHRI, JAGDISHPUR, BHOJPUR"
BHOJPUR,73375,"UTKRAMIT MADHYAMIK SCHOOL, KARWASIN, AGAON, BHOJPUR"
BHOJPUR,73376,"UTKRAMIT MADHYAMIK SCHOOL, VISHUNPUR, KOILWAR, BHOJPUR"
BHOJPUR,73377,"UTKRAMIT MADHYAMIK SCHOOL, JALPURATAPA, KOILWAR, BHOJPUR"
BHOJPUR,73378,UPGRADE HIGH SCHOOL SHIVPUR BIHIYA BHOJPUR 
BHOJPUR,73379,UPGRADE HIGH SCHOOL KATEYAN BIHIYA BHOJPUR
BHOJPUR,73380,UTKRAMIT MADHYAMIK VIDYALAY OSSAIN BIHIA BHOJPUR
BHOJPUR,73381,U M V PATKHAULIYA
BHOJPUR,73382,UTKRAMIT MADHYAMIC VIDYALAY PANDURA
BHOJPUR,73383,U M S AHPURA
BHOJPUR,73384,UPGRADE MADHYAMIC VIDYALAYA DIHRA
BHOJPUR,73385,UPGRADED MADHYAMIK VIDYALYA PARARIYA
BHOJPUR,73386,UPGRADED MADHYAMIK VIDYALAY SAHANGI
BHOJPUR,73387,UTKRAMIT M S DHANAUTI BHOJPUR
BHOJPUR,73388,UTKRAMIT MADHYMIK VIDYALAY BABUBANDH CHARPOKHARI BHOJPUR
BHOJPUR,73389,UMS SUNDARPUR BARJA
BHOJPUR,73390,U.M.S. SALEMPUR
BHOJPUR,73391,UTKARMIT MADHAY VIDYALAY SEMARIA
BHOJPUR,73392,H.S SARANGPUR
BHOJPUR,73393,UPGRADE RAJKIYA BASIC HIGH SCHOOL MAHULI
BHOJPUR,73394,UPGRADED HIGH SCHOOL BHAKURA ARA
BHOJPUR,73395,UTKARMIT MADHYAMIK SCHOOL BALUAN BHOJPUR
BHOJPUR,73396,UCHCH MADHYAMIK VIDYALAYA HEMATPUR
BHOJPUR,73397,U M S GANGHAR ARA
BHOJPUR,73398,HIGH SECONDARY SCHOOL HASANPURA ARA MUFF. BHOJPUR
BHOJPUR,73399,UP GRADED HIGH SCHOOL DHAURI
BHOJPUR,73400,UPGRADED MADHYAMIK VIDYALAY KOSIYAR AMAHARUAN SAHAR
BHOJPUR,73401,UCHH MADHYAMIK SCHOOL GULJARPUR
BHOJPUR,73402,UPGRADE HIGH SCHOOL FATEHPUR MATHIYA SAHAR BHOJPUR
BHOJPUR,73403,UP GRADED GIRLS HIGH SCHOOL KORAN DIHARI
BHOJPUR,73404,G U M S KOLODIHARI
BHOJPUR,73405,UPGRADE HIGH SCHOOL SURNI
BHOJPUR,73406,"UPGRADED HIGH SCHOOL,  JAITPUR,  UDWANTNAGAR"
BHOJPUR,73407,U H S KHOPIRA
BHOJPUR,73408,HIGH SCHOOL BARUNA
BHOJPUR,73409,HIGHER SECONDRY
BHOJPUR,73410,UCHH MADHYAMIK SCHOOL AHILE
BHOJPUR,73411,UPGRADED HIGH SCHOOL PAWAR
BHOJPUR,73412,UPGRADED HIGH SCHOOL BARAON
BHOJPUR,73413,UTKRAMIT MADHYAMIK VIDYALAY PASAUR TOLA CHHAWARHI
BHOJPUR,73414,UMS KATARIYAN
BHOJPUR,73415,U. H. S. KHAIRI TIWARIDIH
BHOJPUR,73416,UPGREDE HIGH SCHOOL BASDIHA
BHOJPUR,73417,UPGRADE HIGHSCHOOLTETARDIH
BHOJPUR,73418,UTKRAMIT MADHYAMIK VIDYALAY BACHARI
BHOJPUR,73419,UTKRAMIT MADHYAMIK VIDYALAY MOTHI RAJEYAN
BHOJPUR,73420,UTKRAMIT MADHYAMIK VIDYALAY LAHARI TIWARIDIH BHARSAR
BHOJPUR,73421,UTKRAMIT MADHYAMIK VIDYALAY NONAR
BHOJPUR,73422,UPGRADED HIGH SCHOOL DAULATPUR KOILWAR
BHOJPUR,73423,UPGRADED HIGH SCHOOL SAKADDI KOILWAR BHOJPUR
BHOJPUR,73424,UPGRADED HIGH SCHOOL
BHOJPUR,73425,UPGRADED HIGH SCHOOL SONGHATTA GIDHA KOILWAR BHOJPUR
BHOJPUR,73426,UPGRADED HIGH SCHOOL KAZICHAK CHANDA
BHOJPUR,73427,USM BHADWAR KOILWAR
BHOJPUR,73428,UTKRAMIT MADHYAMIK VIDYALAY SOHARA BHOJPUR
BHOJPUR,73429,UPGRADED HIGH SCHOOL LAUHARKALA BARAHARA
BHOJPUR,73430,UPGRADED HIGH SCHOOL UDAYBHANPUR BARAHARA
BHOJPUR,73431,"UPGRADE HIGH SCHOOL, BARHARA,BHOJPUR"
BHOJPUR,73432,UPGRADED HIGH SCHOOL PHUHAN
BHOJPUR,73433,UTKRAMIT MADHYAMIK VIDYALAYA BANDHU CHHAPRA
BHOJPUR,73434,"UCHH MADHYAMIK VIDYALAY, SINHA (BADHARA),BHOJPUR"
BHOJPUR,73435,"UPGRADE HIGH SCHOOL, CHATAR"
BHOJPUR,73436,UPGRADED HIGH SCHOOL BABHANIAON
BHOJPUR,73437,UTTKRAMIT MADHYAMIK SCHOOL HATPOKHAR JAGDISHPUR BHOJPUR
BHOJPUR,73438,"UMS, BHARSARA V.J. MAHAL, JAGDISHPUR"
BHOJPUR,73439,UTKRAMIT MADHYAMIK VIDYALAY DULAUR U.J.M.JAGDISHPUR BHOJPUR
BHOJPUR,73440,UPGRADE HIGH SCHOOL MAHUAR BAHADURI
BHOJPUR,73441,UTKRAMIT MADHYAMIK VIDYALAYA UMARAWGANJ SHAHPUR BHOJPUR
BHOJPUR,73442,UPGRADE HIGH SCHOOL SARANGPUR
BHOJPUR,73443,UPGRADE HIGH SCHOOL DHAMAWAL BHOJPUR
BHOJPUR,73444,UPGRADE HIGH SCHOOL SEMARIYA
BHOJPUR,73445,UPG MADHYAMIK VIDYALAY HARIHARPUR
BHOJPUR,73446,UTKRAMIT MADHYMIK VIDYALAYA ISHWARPURA
BHOJPUR,73447,UPGRADE HIGH SCHOOL SONBARSA SHAHPUR BHOJPUR
BHOJPUR,73448,UTKRAMIT MADHYMIK VIDYALAY SARANA SHAHPUR BHOJPUR
BHOJPUR,73449,UTKRAMIT MADYAMIK VIDYALAY KAPURDIHRA DUMARIYA TARARI BHOJPUR
BHOJPUR,73450,UMS BISHUNPURA IMADPUR TARAI BHOJPUR
BHOJPUR,73451,UTKRAMIT MADHYAMIK SCHOOL BHARASARA MANGIT
BHOJPUR,73501,"RAJESHWARI ASHA GIRL'S H/S KARJA, BHOJPUR"
BHOJPUR,73502,"BAURAHAWA BABA H/S SOBHA TOLA DAWAN, BHOJPUR"
BHOJPUR,73504,"PARVATI KANYA HIGH SCHOOL AKHGAON, BHOJPUR"
BHOJPUR,73505,"TRIGUNA SINGH GIRL'S H/S MATUKPUR, BHOJPUR"
BHOJPUR,73507,"CHANDRIKA BADREE CHAUDHARY GIRLS H/S PARASIYA, BHOJPUR"
BHOJPUR,73508,"AMBIKA SHARAN SINGH H/S JAMALPUR, BHOJPUR"
BHOJPUR,73509,"KISHAN HIGH SCHOOL CHHAPRAPUR, BHOJPUR"
BHOJPUR,73510,"HIGH SCHOOL KHANDOL PHULARI, BHOJPUR"
BHOJPUR,73511,"KISAN BALIKA H/S PIRO, BHOJPUR"
BHOJPUR,73512,"SARSWATI KANYA H/S NARAYANPUR HASANBAZAR, BHOJPUR"
BHOJPUR,73513,"SHAKTI PRASAD SINGH GIRLS H/S DALIPPUR, BHOJPUR"
BHOJPUR,73514,HIGH SCHOOL NARAYANPUR BHOJPUR
BHOJPUR,73515,"S.S.M. GIRL'S H/S DIGHA,MITHUTOLA, BHOJPUR"
BHOJPUR,73516,"RAJIV GANDHI GIRLS H/S MAHATMA GANDHI NAGAR, BHOJPUR"
BHOJPUR,73517,SAWTELLE MEMORIAL GIRLS H/S ARRA BHOJPUR
BHOJPUR,73518,"ARSAD MEM.URDU G H S MILKI MUH-ARRAH,BHOJPUR"
BHOJPUR,73519,"RAMADHAR HARIBANSH SINGH GIRLS H/S BABURA, BHOJPUR"
BHOJPUR,73520,"NIRMALA SHIKSHA BHAWAN H/S SHAHPUR PATI, BHOJPUR"
BHOJPUR,73521,"M J KAPIL DEO HIGH SCHOOL RATNARH, BHOJPUR"
BHOJPUR,73701,"GYANODAYA +2 HIGH SCHOOL, BABHNAULI BHOJPUR"
BHOJPUR,73702,UNIVERSAL 10 + 2 PUBLIC SCHOOL BIHIYA BHOJPUR
ROHTAS,74001,"SHER-SHAH SURI U M V SASARAM, ROHTAS"
ROHTAS,74002,S S +2 SCHOOL TAKIYA SASARAM ROHTAS
ROHTAS,74003,G P HIGH SCHOOL JAIPUR ROHTAS
ROHTAS,74004,H/S RAMESHWAR GANJ SASARAM ROHTAS
ROHTAS,74005,H/S CHAUKHANDA CHITAULI ROHTAS
ROHTAS,74006,"SANT SHIVANAND ACADEMY SASARAM, ROHTAS"
ROHTAS,74007,RAJ KESHWAR HIGH SCHOOL KHURHNU ROHTAS
ROHTAS,74008,"H/S CHAUKHANDI PATH SASARAM, ROHTAS"
ROHTAS,74009,RAMA JAIN GIRLS H/S SASARAM ROHTAS
ROHTAS,74010,S D HIGH SCHOOL SHIVSAGAR ROHTAS
ROHTAS,74011,HIGH SCHOOL RAIPURCHORE ROHTAS
ROHTAS,74012,"NEHRU SEVA SADAN H/S TORNI, ROHTAS"
ROHTAS,74013,"SMT N K HIGH SCHOOL MOHANIAN, ROHTAS"
ROHTAS,74014,"N S S H/S NISHAN NAGAR BADDI, ROHTAS"
ROHTAS,74015,"R D G HIGH SCHOOL CHENARI, ROHTAS"
ROHTAS,74016,ADARSH HIGH SCHOOL RERIYA ROHTAS
ROHTAS,74017,SARVODAYA HIGH SCHOOL SARAIYA ROHTAS
ROHTAS,74018,HIGH SCHOOL SADOKHAR ROHTAS
ROHTAS,74019,HIGH SCHOOL KARGAHAR ROHTAS
ROHTAS,74020,"ADARSH HIGH SCHOOL SAMAHUTA, ROHTAS"
ROHTAS,74021,"K B HIGH SCHOOL KAPASIAN, ROHTAS"
ROHTAS,74022,HIGH SCHOOL KOCHAS ROHTAS
ROHTAS,74023,S R N C HIGH SCHOOL DIBHIYAN ROHTAS
ROHTAS,74024,HIGH SCHOOL BILARI ROHTAS
ROHTAS,74025,K N H/S BARAHUTI KALAN ROHTAS
ROHTAS,74026,"HIGH SCHOOL KHARARI, ROHTAS"
ROHTAS,74027,"HIGH SCHOOL BISODIHARI, ROHTAS"
ROHTAS,74028,HIGH SCHOOL MAHULI ROHTAS
ROHTAS,74029,"HIGH SCHOOL AKHTIARPUR, ROHTAS"
ROHTAS,74030,"S G N M HIGH SCHOOL PARSATHUA, ROHTAS"
ROHTAS,74031,S A V HIGH SCHOOL RERIA ROHTAS
ROHTAS,74032,HIGH SCHOOL BABHANI ROHTAS
ROHTAS,74033,"S G P HARIJAN HIGH SCHOOL KOCHAS, ROHTAS"
ROHTAS,74034,HIGH SCHOOL GARH NOKHA ROHTAS
ROHTAS,74035,SRI B C S HIGH SCHOOL NOKHA ROHTAS
ROHTAS,74036,SARVODAYA HIGH SCHOOL NOKHA ROHTAS
ROHTAS,74037,HIGH SCHOOL BARAON ROHTAS
ROHTAS,74038,RAM LAKHAN H/S BISIKALAN ROHTAS
ROHTAS,74039,"G S HIGH SCHOOL PACHPOKHRI, ROHTAS"
ROHTAS,74040,"SHRI SHARDA H/S PARAWA PARASIAN, ROHTAS"
ROHTAS,74041,SRI A N H/S SRINAGAR SISRIT ROHTAS
ROHTAS,74042,"S H U HIGH SCHOOL MEARI BAZAR, ROHTAS"
ROHTAS,74043,PROJECT GIRLS H/S NOKHA ROHTAS
ROHTAS,74044,"A S T HIGH SCHOOL BARKI ANKORHI, ROHTAS"
ROHTAS,74045,"GANGOTRI PROJECT GIRLS H/S CHENARI, ROHTAS"
ROHTAS,74046,"GOVT SC RESI HIGH SCHOOL SASARAM, ROHTAS"
ROHTAS,74047,"GOVT SC RESI GIRLS H/S SASARAM, ROHTAS"
ROHTAS,74048,"PROJECT GIRLS HIGH SCHOOL KARGAHAR, ROHTAS"
ROHTAS,74049,"S S ANUSUCHIT JATI H/S BISENI KHURD, ROHTAS"
ROHTAS,74050,"COMPANY HIGH SCHOOL BANJARI, ROHTAS"
ROHTAS,74051,"H S KATHARAIN, ROHTAS"
ROHTAS,74052,"SANT ANNE'S H S BURHAN ROAD SASARAM, ROHTAS"
ROHTAS,74053,S S SCHOOL BIKRAMGANJ ROHTAS
ROHTAS,74054,"K K HIGH SCHOOL SANJHAULI, ROHTAS"
ROHTAS,74055,G S HIGH SCHOOL SANJHAULI ROHTAS
ROHTAS,74056,HIGH SCHOOL KUSUMHARA ROHTAS
ROHTAS,74057,SDRA HIGH SCHOOL KASTAR ROHTAS
ROHTAS,74058,R R HIGH SCHOOL GOTPA ROHTAS
ROHTAS,74059,HIGH SCHOOL SHEOPUR ROHTAS
ROHTAS,74060,S M K G H/S GANGAJAL MATH ROHTAS
ROHTAS,74061,HIGH SCHOOL TENDUNI ROHTAS
ROHTAS,74062,"Y H/S PRASHURAM NAGAR CHHULKAR, ROHTAS"
ROHTAS,74063,R D S HIGH SCHOOL DHANGAIN ROHTAS
ROHTAS,74064,HIGH SCHOOL NASRIGANJ ROHTAS
ROHTAS,74065,SHAUNDIK HIGH SCHOOL RAJPUR ROHTAS
ROHTAS,74066,"R K HIGH SCHOOL MANGRAON, ROHTAS"
ROHTAS,74067,"S N HIGH SCHOOL PARASIA THAKURAI, ROHTAS"
ROHTAS,74068,BASANT H/S ITIMAHA KARMA ROHTAS
ROHTAS,74069,"JAI MANGAL HIGH SCHOOL PIPARDIH, ROHTAS"
ROHTAS,74070,S N HIGH SCHOOL SUKAHARA ROHTAS
ROHTAS,74071,HIGH SCHOOL BURHWAL ROHTAS
ROHTAS,74072,S N HIGH SCHOOL OSAON ROHTAS
ROHTAS,74073,"BALDEO HIGH SCHOOL KAUPA, ROHTAS"
ROHTAS,74074,R R HIGH SCHOOL GORARI ROHTAS
ROHTAS,74075,S S D HIGH SCHOOL AMAUNA ROHTAS
ROHTAS,74076,"H N HIGH SCHOOL AWADHESH NAGAR, ROHTAS"
ROHTAS,74077,HIGH SCHOOL KURUR ROHTAS
ROHTAS,74078,R R HIGH SCHOOL SURAJPURA ROHTAS
ROHTAS,74079,J N HIGH SCHOOL KOATH ROHTAS
ROHTAS,74080,J D S HIGH SCHOOL DERHGAON ROHTAS
ROHTAS,74081,B R B HIGH SCHOOL GOSHALDIH ROHTAS
ROHTAS,74082,BALDEO HIGH SCHOOL DINARA ROHTAS
ROHTAS,74083,B S N HIGH SCHOOL SAISAR ROHTAS
ROHTAS,74084,"JANTA HIGH SCHOOL TENUAJ, ROHTAS"
ROHTAS,74085,S H/S MAHABIR STHAN PITHANI ROHTAS
ROHTAS,74086,"SARVODAY HIGH SCHOOL GANJ BHARASARA, ROHTAS"
ROHTAS,74087,"S Y HIGH SCHOOL BHALUNI DHAM, ROHTAS"
ROHTAS,74088,"MOTI HIGH SCHOOL S S BASDIHAN, ROHTAS"
ROHTAS,74089,S B HIGH SCHOOL ARTHU ROHTAS
ROHTAS,74090,"ADARSH HIGH SCHOOL SEMRA, ROHTAS"
ROHTAS,74091,"SONAMATI MANGRU HIGH SCHOOL CHITAON, ROHTAS"
ROHTAS,74092,SWAMI SHIVANAND H/S KARHANSI ROHTAS
ROHTAS,74093,"S S P S H/S NARWAR BHAGIRTHA, ROHTAS"
ROHTAS,74094,"BALIKA UCH VIDAYALAY GANJ BHARASARA, ROHTAS"
ROHTAS,74095,"PROJECT GIRLS H/S NASRIGANJ, ROHTAS"
ROHTAS,74096,PROJECT GIRLS H/S DAWATH ROHTAS
ROHTAS,74097,"PROJECT GIRLS H/S SANJHAULI, ROHTAS"
ROHTAS,74098,"R P S H/S BARKAGAON RAKASIYA, ROHTAS"
ROHTAS,74099,PROJECT GIRLS H/S KARAKAT ROHTAS
ROHTAS,74100,S S HIGH SCHOOL KAITHI ROHTAS
ROHTAS,74101,"R P S HIGH SCHOOL KAWAI, ROHTAS"
ROHTAS,74102,"V K Y H S MEDANIPUR, ROHTAS"
ROHTAS,74103,"MATIRANI BALIKA H S KUSHI, ROHTAS"
ROHTAS,74104,HIGH SCHOOL TILOUTHU ROHTAS
ROHTAS,74105,S B P HIGH SCHOOL INDRAPURI ROHTAS
ROHTAS,74106,HIGH SCHOOL DALMIA NAGAR ROHTAS
ROHTAS,74107,"BALIKA UCH VIDYALAYA DALMIA NAGAR, ROHTAS"
ROHTAS,74108,"HIGH SCHOOL DEHRI ON SONE ROHTS, ROHTAS"
ROHTAS,74109,HIGH SCHOOL PREM NAGAR ROHTAS
ROHTAS,74110,"A S J HIGH SCHOOL JAGODIH, ROHTAS"
ROHTAS,74111,HIGH SCHOOL ROHTAS
ROHTAS,74112,J C R GIRLS H/S MADHURAM PUR ROHTAS
ROHTAS,74113,P P C M VIDYALAYA AMJHORE ROHTAS
ROHTAS,74114,C J HIGH SCHOOL BHIMKARUP ROHTAS
ROHTAS,74115,BAULIA HIGH SCHOOL BAULIA ROHTAS
ROHTAS,74116,HIGH SCHOOL NAUHATTA ROHTAS
ROHTAS,74118,"A K JAIN HIGH SCHOOL DARIHAT, ROHTAS"
ROHTAS,74119,"SRI SITARAM H/S BARAONKALA, ROHTAS"
ROHTAS,74120,HIGH SCHOOL JAMUHAR ROHTAS
ROHTAS,74121,"S J R HIGH SCHOOL VISHUNPUR, ROHTAS"
ROHTAS,74122,"ADARSH HIGH SCHOOL RAMDIHRA, ROHTAS"
ROHTAS,74123,"HIGH SCHOOL CHANP, ROHTAS"
ROHTAS,74124,"RASTRIYA HIGH SCHOOL DILIAN, ROHTAS"
ROHTAS,74125,SUDAMA HIGH SCHOOL SIDHAULI ROHTAS
ROHTAS,74126,"SHRAMIK HIGH SCHOOL PIPRADIH, ROHTAS"
ROHTAS,74127,HIGH SCHOOL BHERIA SUARA ROHTAS
ROHTAS,74128,PROJECT GIRLS HIGH SCHOOL ROHTAS
ROHTAS,74129,"R R JAIN GIRLS H/S DEHRIONSONE, ROHTAS"
ROHTAS,74130,"R P GIRLS HIGH SCHOOL DARIHAT, ROHTAS"
ROHTAS,74131,H S HIGH SCHOOL HURKA ROHTAS
ROHTAS,74132,GOVT ST RES HIGH SCHOOL SOLI ROHTAS
ROHTAS,74133,"MAHADEOPURI HIGH SCHOOL BHADARA, ROHTAS"
ROHTAS,74134,"B V B H S CHANDANPURA, ROHTAS"
ROHTAS,74135,"H S RASOOLPUR, ROHTAS"
ROHTAS,74136,"GOVT O B C GIRL'S RES +2 SCHOOL MOKAR SASARAM, ROHTAS"
ROHTAS,74301,"UTKRAMIT M S GANGAULI DEHARI, ROHTAS"
ROHTAS,74302,"UTKRAMIT M S SARANA KARANJ DHINARA, ROHTAS"
ROHTAS,74303,"UTKRAMIT M S TORANI RIWA KARGAHAR, ROHTAS"
ROHTAS,74304,"UTKRAMIT M S MAHUARI KAPASIYA KOCHAS, ROHTAS"
ROHTAS,74305,"UTKRAMIT M V GADURA, SHIVSAGAR, ROHTAS"
ROHTAS,74306,"UTKRAMIT M S MOHANPUR KARAKAAT, ROHTAS"
ROHTAS,74307,"UTKRAMIT M S GHORDIHAWA CHATAUNA NOKHA, ROHTAS"
ROHTAS,74308,"UTKRAMIT M S SIKARIYA SASARAM, ROHTAS"
ROHTAS,74309,"UTKRAMIT M S RAMGARH MALHPUR CHENARI, ROHTAS"
ROHTAS,74311,"GOVT. U M S AGRAIR KHURD, AGREDKALA, SURPURA, ROHTAS"
ROHTAS,74312,"UTKRAMIT M S SARWAN SARAWAN DINARA, ROHTAS"
ROHTAS,74313,"SWATANTRATA SENANI SHIVPUJAN RAI UTKRAMIT MADHYAMIK VIDYALAYA BALIYA, DINARA ROHTAS"
ROHTAS,74314,"U M S BARARHI, LILBACHHI, DINARA, ROHTAS"
ROHTAS,74315,"UTKRAMIT M S ALMPUR SHEOSAGAR, ROHTAS"
ROHTAS,74317,"UTKRAMIT M S BALTHARI KOCHAS, ROHTAS"
ROHTAS,74318,"UPGRADED M S GOGHARA ARARUA KARGAHAR, ROHTAS"
ROHTAS,74319,"UTKRAMIT M S KHANETHI SEMRI KARGAHAR, ROHTAS"
ROHTAS,74320,"UTKRAMIT M S SONHAR SHEOSAGAR, ROHTAS"
ROHTAS,74321,"UTRAMIT M S UBADHI RERIYA KOCHAS, ROHTAS"
ROHTAS,74322,"UTKRAMIT M S KUCHILA KOCHAS, ROHTAS"
ROHTAS,74323,"UTKRAMIT M S RAMPUR NARESH RAMPUR KARGAHAR, ROHTAS"
ROHTAS,74324,"UTKRAMIT M S JAMORHI BIKRAMGANJ, ROHTAS"
ROHTAS,74325,"U M S GHUSIAKALAN BIKRAMGANJ, ROHTAS"
ROHTAS,74326,"UTKRAMIT M S DEWMARKANDE DEO KARAKAT, ROHTAS"
ROHTAS,74327,"UTKRAMIT GIRL'S M S MOTHA KARAKAT, ROHTAS"
ROHTAS,74328,"UTKRAMIT M S PAIGA KHIRIAWAN NASRIGANJ, ROHTAS"
ROHTAS,74329,"UTKRAMIT M S PAWANI NASRIGANJ, ROHTAS"
ROHTAS,74330,"UTKRAMIT M S AKASI SASARAM, ROHTAS"
ROHTAS,74331,"UTKRAMIT M S CHAPRA BARARIH AKORHIGOLA, ROHTAS"
ROHTAS,74332,"UTKRAMIT M S CHANDRAKAITHI KENARKALA CHENARI, ROHTAS"
ROHTAS,74333,"UTTKRAMIT MADHYAMIK SCHOOL, PARAMDIH, ROHTAS"
ROHTAS,74334,"UTKRAMIT M S GOWARDHANPUR, ROHTAS"
ROHTAS,74335,"UTTKRAMIT MADHYAMIK SCHOOL, TANDAWA, ROHTAS"
ROHTAS,74336,"UTKRAMIT M S REHARI, ROHTAS"
ROHTAS,74337,"UTTKRAMIT MADHYAMIK SCHOOL, GHOARDIHA, ROHTAS"
ROHTAS,74338,"UTKRAMIT M S MANJHIAWN, ROHTAS"
ROHTAS,74339,SHRI NATHUNI SINGH UTKRAMIT MADHYAMIK VIDYALAYA DANWAR ROHTAS
ROHTAS,74340,"UTKRAMIT M S HATHINI, ROHTAS"
ROHTAS,74341,"UTKRAMIT M S ITIDHIYA, ROHTAS"
ROHTAS,74342,"UTKRAMIT MADHYAMIK SCHOOL NONHAR,, ROHTAS"
ROHTAS,74343,"U M S UDAY DIHARI , VIKRAMGANJ, ROHTAS"
ROHTAS,74344,"UTKRAMIT MADHYAMIK SCHOOL TUMBA, ROHTAS"
ROHTAS,74345,"UTKRAMIT MADHYAMIK SCHOOL PIYAKALA, CHENARI, ROHTAS"
ROHTAS,74346,"UTKRAMIT MADHYAMIK SCHOOL BELWAIYA, DINARA, ROHTAS"
ROHTAS,74347,"UTKRAMIT MADHYAMIK SCHOOL BHURKUDIYA, CHENARI, ROHTAS"
ROHTAS,74348,"U M S BHADOKHARA, TILAUTHU, ROHTAS"
ROHTAS,74349,"U M S MOHAMMADPUR, SHIV SAGAR, ROHTAS"
ROHTAS,74350,"UTKRAMIT MADHYAMIK SCHOOL SALIYA, AKODHIGOLA, ROHTAS"
ROHTAS,74352,"UTKRAMIT MADHYAMIK SCHOOL DAWANPUR, SASARAM, ROHTAS"
ROHTAS,74353,"UTKRAMIT MADHYAMIK SCHOOL GOATHAR, SHIV SAGAR, ROHTAS"
ROHTAS,74354,"UTKRAMIT MADHYAMIK SCHOOL DARIGAOAN, SASARAM, ROHTAS"
ROHTAS,74355,"UTKRAMIT MADHYAMIK SCHOOL MENIYARI, KARGAHAR, ROHTAS"
ROHTAS,74356,"UTKRAMIT MADHYAMIK SCHOOL BARADHIKALA, DINARA, ROHTAS"
ROHTAS,74357,"UTKRAMIT MADHYAMIK SCHOOL LAHERI, KOCHAS, ROHTAS"
ROHTAS,74358,"UTKRAMIT MADHYAMIK SCHOOL SEMARI, SHIV SAGAR, ROHTAS"
ROHTAS,74359,"UTKRAMIT MADHYAMIK SCHOOL BHARKURIYA, DIHARI, ROHTAS"
ROHTAS,74360,"UTKRAMIT MADHYAMIK SCHOOL GOTAPA, SASARAM, ROHTAS"
ROHTAS,74361,"UTKRAMIT MADHYAMIK SCHOOL GANESHPUR, CHENARI, ROHTAS"
ROHTAS,74362,"U M S BHAWANATHPUR, NAUHATTA, ROHTAS"
ROHTAS,74363,"UTKRAMIT MADHYAMIK SCHOOL MEDANPUR, DINARA, ROHTAS"
ROHTAS,74364,"UTKRAMIT MADHYAMIK SCHOOL KAOUPA, AKODHIGOLA, ROHTAS"
ROHTAS,74365,"UTKRAMIT MADHYAMIK SCHOOL SEWAHI, TILAUTHU, ROHTAS"
ROHTAS,74366,"UTKRAMIT MADHYAMIK SCHOOL KHALSAPUR, DINARA, ROHTAS"
ROHTAS,74367,"UTKRAMIT MADHYAMIK SCHOOL MADHIYA, NOKHA, ROHTAS"
ROHTAS,74368,"UTKRAMIT MADHYAMIK SCHOOL NAOUGAI, SASARAM, ROHTAS"
ROHTAS,74369,"UTKRAMIT MADHYAMIK SCHOOL DURGAPUR, DIHARI, ROHTAS"
ROHTAS,74370,"UTKRAMIT MADHYAMIK SCHOOL PATIYARDH, SASARAM, ROHTAS"
ROHTAS,74371,"UTKRAMIT MADHYAMIK SCHOOL THNUA, SHIV SAGAR, ROHTAS"
ROHTAS,74372,"UTKRAMIT MADHYAMIK SCHOOL RUPITHA, KARGAHAR, ROHTAS"
ROHTAS,74374,"UTKRAMIT MADHYAMIK SCHOOL DINARA, DINARA, ROHTAS"
ROHTAS,74375,"U M S KURUSHA, ROHTAS, KOCHAS, ROHTAS"
ROHTAS,74376,"U M S ANANDICHAK, NAUHATTA, ROHTAS"
ROHTAS,74377,"UTKRAMIT MADHYAMIK SCHOOL MANGARWALIA, ROHTAS"
ROHTAS,74378,"UTKRAMIT MADHYAMIK SCHOOL AMIAWAR, ROHTAS"
ROHTAS,74379,"UTKRAMIT MADHYAMIK SCHOOL NAUWA, ROHTAS"
ROHTAS,74380,"UTKRAMIT MADHYAMIK SCHOOL AGRASI DIHARA, ROHTAS"
ROHTAS,74381,"UTKRAMIT MADHYAMIK SCHOOL SATIYAGARH, ROHTAS"
ROHTAS,74382,"UTKRAMIT MADHYAMIK SCHOOL CHATRA, ROHTAS"
ROHTAS,74383,"UTKRAMIT MADHYAMIK SCHOOL KAITHI, ROHTAS"
