S. No.,School Code,School Name,Address,Pincode,Block ID,District ID,District Name,Block Name
225,12007,"R A HIGH SCHOOL HANSA KAMALPUR, ARARIA",,,1112,12,ARARIA,NARPATGANJ
226,12008,"M M PROJECT GIRLS H/S PAHUNSI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
227,12009,"V N HIGH SCHOOL BHOJPUR, ARARIA",,,1112,12,ARARIA,NARPATGANJ
228,12010,"PROJECT GIRLS HIGH SCHOOL BARDAHA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
229,12011,"ZAKIR ACADEMY DEHTI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
230,12012,S S GIRLS HIGH SCHOOL ARARIA,,,1112,12,ARARIA,NARPATGANJ
231,12013,"H S URLAHA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
232,12014,"B L D HIGH SCHOOL RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
233,12015,AZAD ACADEMY ARARIA,,,1112,12,ARARIA,NARPATGANJ
234,12016,"HIGH SCHOOL KUARI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
235,12017,"M G S HIGH SCHOOL ARARIA R S, ARARIA",,,1112,12,ARARIA,NARPATGANJ
236,12018,"P N HIGH SCHOOL SOHANDARHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
237,12019,"UMA NATH ROY HIGH SCHOOL UDAHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
238,12020,"HIGH SCHOOL MALHARAIA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
239,12021,"HIGH SCHOOL BARDAHA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
240,12022,"LALJEE HIGH SCHOOL RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
241,12023,"HIGH SCHOOL JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
242,12024,"MOTI HIGH SCHOOL MADANPUR, ARARIA",,,1112,12,ARARIA,NARPATGANJ
243,12025,"KALAWATI GIRLS HIGH SCHOOL RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
244,12026,"HIGH SCHOOL KURSAKANTA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
245,12027,HIGH SCHOOL ARARIA,,,1112,12,ARARIA,NARPATGANJ
246,12028,"HIGH SCHOOL SIMRAHA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
247,12029,"LEE ACADEMY FOR BES GANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
248,12030,"HIGH SCHOOL NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
249,12031,"HIGH SCHOOL JOGBANI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
250,12032,"B D G G HIGH SCHOOL FOR BES GANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
251,12033,"S D D N G GOVT H/S FOR BES GANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
252,12034,"RAM NANDAN HIGH SCHOOL RAMAI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
253,12035,"D D S HIGH SCHOOL FOR BES GANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
254,12036,"K D H/S FULKAHA NAWABGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
255,12037,"J HIGH SCHOOL PITHAURA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
256,12038,"JAWAHAR HIGH SCHOOL BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
257,12039,"RAMLAL HIGH SCHOOL HARIPUR DAK, ARARIA",,,1112,12,ARARIA,NARPATGANJ
258,12040,"S D R HIGH SCHOOL MAHATHAWA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
259,12041,"D B H S BEER NAGAR BISHARIA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
260,12042,"GOVT AMBEDKAR HIGH SCHOOL RAMPUR, ARARIA",,,1112,12,ARARIA,NARPATGANJ
261,12043,"PROJECT GIRLS H/S NAR PATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
262,12044,"HIGH SCHOOL SIMARBANI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
263,12045,"PROJECT KANYA H S JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
264,12046,"+2 PROJECT GIRLS HIGH SCHOOL, BHARGAMA,ARARIA",,,1112,12,ARARIA,NARPATGANJ
265,12301,UTKRAMIT M S PAIKTOLA ARARIA,,,1112,12,ARARIA,NARPATGANJ
266,12302,UTKRAMIT M S BANSBARI ARARIA,,,1112,12,ARARIA,NARPATGANJ
267,12303,"UTKRAMIT M S MADHUBANI KHERKHA FORBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
268,12304,"UTKRAMIT M S TERHI MUSAHARI FORBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
269,12305,"UTKRAMIT M S BHOONA JOKIHAT MAJAGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
270,12306,"UTKRAMIT M S RUPAIL MADHAL PALASI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
271,12307,"UTKRAMIT M S RAHARIA MANULHA PATTI BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
272,12308,"UTKRAMIT M S NONIYA TOLA CHAKALA NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
273,12309,"BALIKA UTKRAMIT M S GUNWANTI SHRANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
274,12310,"UTKRAMIT M S PARMANANDPUR SHRANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
275,12311,"UTKRAMIT M S KAPAR FORA KURSAKANTA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
276,12312,"UTKRAMIT M S SOHAGMARO SIKATI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
277,12313,"ADARSH UTKRAMIT M S MIRJAPUR FORBISGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
278,12314,"UTKRAMIT M S ACHRA NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
279,12315,UTKRAMIT M S ARARIA BASTI ARARIA,,,1112,12,ARARIA,NARPATGANJ
280,12316,"UTKRAMIT M S HINGNA AURAHI FORBISGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
281,12317,"UTKRAMIT M S JAHANPUR KESHRRA JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
282,12318,"UTKRAMIT MS KHABDAH DUMRIYA REWAHI NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
283,12319,"UTKRAMIT M S KOSKAPUR KOSKAPUR NORTH RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
284,12320,"UTKRAMIT M S MANGALWAR CHARIYA BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
285,12321,"UPGRADE HIGH SCHOOL MALDWAR PURAB, ARARIA",,,1112,12,ARARIA,NARPATGANJ
286,12322,"UTKRAMIT M S BASMATIYA,, ARARIA",,,1112,12,ARARIA,NARPATGANJ
287,12323,"UTKRAMIT M S TAMGANJ,, ARARIA",,,1112,12,ARARIA,NARPATGANJ
288,12324,"UTKRAMIT M S KHAIRA,, ARARIA",,,1112,12,ARARIA,NARPATGANJ
289,12325,"UTKRAMIT M S MAHESHPATTI,, ARARIA",,,1112,12,ARARIA,NARPATGANJ
290,12326,"UTKRAMIT M S BARMASIYA,, ARARIA",,,1112,12,ARARIA,NARPATGANJ
291,12327,"A UTKRAMIT M S KALA BALUA,, ARARIA",,,1112,12,ARARIA,NARPATGANJ
292,12328,"UTKRAMIT M S SONAMANI GODAM,, ARARIA",,,1112,12,ARARIA,NARPATGANJ
293,12329,"UTKRAMIT M S SUBHANKARPUR,, ARARIA",,,1112,12,ARARIA,NARPATGANJ
294,12330,"UTKRAMIT M S GOKHALAPUR BMS, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
295,12331,"UTKRAMIT M S BELA REFUJI, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
296,12332,"UTKRAMIT MADHYAMIK SCHOOL CHANDA, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
297,12333,"UTKRAMIT M S HARIDYEPUR, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
298,12334,"UTKRAMIT M S NARAYANPUR, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
299,12335,"UTKRAMIT M S DUMARIYA BALAK, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
300,12336,"UTKRAMIT M S AMAUNA, FARBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
301,12337,"UTKRAMIT M S PURNDAHA, FARBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
302,12338,"UTKRAMIT M S GORAGACCH, SIKATI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
303,12339,"UTKRAMIT M S DIMIHIYA, SIKATI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
304,12340,"UTKRAMIT M S PECHAULI, PALASI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
305,12341,"UTKRAMIT MADHYAMIK SCHOOL BHAWANI NAGAR, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
306,12342,"UTKRAMIT MADHYAMIK SCHOOL BARA ISTAMBARAR, JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
307,12343,"UTKRAMIT M S LALPUR MAHUA, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
308,12344,"UTKRAMIT M S BARHARA, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
309,12345,"GIRLS UTKRAMIT M S POTIHIA, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
310,12346,"UTKRAMIT M S PARWAHA HARIJAN, FARBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
311,12347,"UTKRAMIT M S SIRSIA KALA, BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
312,12348,"UTKRAMIT M S MAUJAHA, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
313,12349,"UTKRAMIT M S BASGARA RAMPUR, FARBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
314,12350,"UTKRAMIT M S MADHULATA, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
315,12351,"UTKRAMIT M S BARA, FARBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
316,12352,"UTKRAMIT M S DARMGANJ, PALASI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
317,12353,"UTKRAMIT M S BHAGPARWAHA, FARBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
318,12354,"UTKRAMIT M S BELWAAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
319,12355,"UTKRAMIT M S KUSHIAR GOAN, ARARIA",,,1112,12,ARARIA,NARPATGANJ
320,12356,"UTKRAMIT M S DENIA, SIKATI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
321,12357,"UTKRAMIT M S SAHEBGANJ, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
322,12358,"UTKRAMIT M S DUMARBANNA, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
323,12359,"UTKRAMIT M S GARDHGAMA, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
324,12360,"UTKRAMIT M S BHAWANIPUR, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
325,12361,"UTKRAMIT M S SAMAUL, FARBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
326,12362,"UTKRAMIT M S TIRHUTBITTA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
327,12363,"UTKRAMIT M S FULSARA, PALASI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
328,12364,"UTKRAMIT M S DALA, PALASI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
329,12365,"UTKRAMIT M S DOMOHANA-2, JOKIHAAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
330,12366,"UTKRAMIT M S CHIKANI, KURSAKANTA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
331,12367,"UTKRAMIT M S BORIA, KURSAKANTA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
332,12368,"UTKRAMIT MADHYAMIK SCHOOL, BAJIDPUR, JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
333,12369,"UTKRAMIT MADHYAMIK SCHOOL, BHANSHIYA, JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
334,12370,"UTKRAMIT MADHYAMIK SCHOOL, BAHARBARI, JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
335,12371,"UTKRAMIT MADHYAMIK SCHOOL, BAGADAHRA, JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
336,12372,"UTKRAMIT MADHYAMIK SCHOOL, AADI RAMPUR, BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
337,12373,"UTKRAMIT MADHYAMIK SCHOOL, GAIYARI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
338,12374,"UTKRAMIT MADHYAMIK SCHOOL, SHAURGAOWN, KURSHAKANTA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
339,12377,"UTKRAMIT UCHCH MADYAMIK SCHOOL, KACHNA, SIKTI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
340,12378,"UTKRAMIT MADHYAMIK SCHOOL, MALDWAR, PALASI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
341,12379,"UTKRAMIT MADHYAMIK SCHOOL, CHANDIPUR, PALASI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
342,12380,"UTKRAMIT MADHYAMIK SCHOOL, KAROR DIGHLI, PALASI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
343,12382,"UTKRAMIT MADHYAMIK SCHOOL, CHAURA PARWAH, FORBISGANG, ARARIA",,,1112,12,ARARIA,NARPATGANJ
344,12383,"UTKRAMIT MADHYAMIK SCHOOL, PIPRA, FORBESGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
345,12384,"UTKRAMIT MADHYAMIK SCHOOL, RAGHUNATHPUR, BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
346,12385,"UTKRAMIT MADHYAMIK SCHOOL, CHARAIYA, BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
347,12386,"UTKRAMIT MADHYAMIK SCHOOL, BHATGAMA, BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
348,12387,"UTKRAMIT MADHYAMIK SCHOOL, THEKPURA, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
349,12388,"UTKRAMIT MADHYAMIK SCHOOL, MAJHUA, RANIGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
350,12389,"UTKRAMIT MADHYAMIK SCHOOL, DABHRA SHARANPUR, ARARIA",,,1112,12,ARARIA,NARPATGANJ
351,12390,"UTKRAMIT MADHYAMIK SCHOOL, HALDHAR HAT, KURSAKANTA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
352,12392,"UTKRAMIT UCHCH MADHYAMIK SCHOOL, JAYNAGAR, BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
353,12393,"UTKRAMIT UCH MADHYAMIK SCHOOL, MIRDAUL, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
354,12394,"UTKRAMIT MADHYAMIK SCHOOL, SONAPUR, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
355,12395,"UTKRAMIT MADHYAMIK SCHOOL, FATEHPUR, NARPATGANJ, ARARIA",,,1112,12,ARARIA,NARPATGANJ
356,12396,"UTKRAMIT MADHYAMIK SCHOOL BARDHA NUNIYA TOLA, NARPATGANJ ARARIA",,,1112,12,ARARIA,NARPATGANJ
357,12397,"UTKRAMIT MADHYAMIK SCHOOL , MAHISHAKOL, ARARIA",,,1112,12,ARARIA,NARPATGANJ
358,12398,"UTKRAMIT MADHYAMIK SCHOOL, FARASUT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
359,12399,"UTKRAMIT MADHYAMIK VIDYALYA THENGAPUR, SIKATI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
360,12400,"UTKARMIT MADHYAMIC VIDYALAYA, GAIRAKI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
361,12401,"U.M.S MAHALGAON, JOKIHAT, ARARIA",,,1112,12,ARARIA,NARPATGANJ
362,12402,"U.H.S.PATTI PRANPAT, BHARGAMA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
363,12501,"HIGH SCHOOL RAHATMINA, ARARIA",,,1112,12,ARARIA,NARPATGANJ
364,12502,JANTA HIGH SCHOOL CHAKAIHAT ARARIA,,,1112,12,ARARIA,NARPATGANJ
365,12503,"MAHESHWARI GIRL'S H/S JOGBANI, ARARIA",,,1112,12,ARARIA,NARPATGANJ
366,12505,H S MIRJAPUR NANDANPUR RANIGANJ ARARIA,,,1112,12,ARARIA,NARPATGANJ
367,13001,INTER HIGH SCHOOL KISHANGANJ,,,1121,13,KISHANGANJ,TERHAGACHH
368,13002,NATIONAL HIGH SCHOOL KISHANGANJ,,,1121,13,KISHANGANJ,TERHAGACHH
369,13003,"RUSSELL HIGH SCHOOL BAHADURGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
370,13004,"THAKURGANJ HIGH SCHOOL THAKURGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
371,13005,"HIGH SCHOOL AZADNAGAR CHHATERGACHH, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
372,13006,"KARKUN LAL HIGH SCHOOL ALTAHAT, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
373,13007,"S S HIGH SCHOOL RATANPUR, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
374,13008,"HIGH SCHOOL POWAKHALI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
375,13009,GIRLS HIGH SCHOOL KISHANGANJ,,,1121,13,KISHANGANJ,TERHAGACHH
376,13010,"PROJECT HIGH SCHOOL DHANTOLA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
377,13011,"PROJECT GIRLS HIGH SCHOOL THAKURGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
378,13012,"N A HIGH SCHOOL GANGIHAT, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
379,13013,"HIGH SCHOOL SONTHA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
380,13014,"PROJECT AZAD HIGH SCHOOL POTHIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
381,13015,"HIGH SCHOOL SINGHIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
382,13016,"HIGH SCHOOL TERHAGACHH, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
383,13017,"KISAN HIGH SCHOOL SINGHARI POKHARIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
384,13018,"PROJECT GIRLS H/S GHANIFULSARA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
385,13019,"HIGH SCHOOL TULSIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
386,13020,"HIGH SCHOOL BISHANPUR, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
387,13021,"S S HIGH SCHOOL BIBI GANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
388,13022,GOVT S C RESI H/S KISHANGANJ,,,1121,13,KISHANGANJ,TERHAGACHH
389,13023,"PROJECT GIRLS H/S BAHADURGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
390,13024,"PROJECT GIRLS HIGH SCHOOL TULSIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
391,13025,"PROJ KANYA HIGH SCHOOL POTHIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
392,13026,"PROJ KISHAN BALIKA HIGH SCHOOL SONTHA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
393,13301,"U M S HARIVASA DURGAPUR BANGAMA BAHADURGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
394,13302,"U M S HARIPOKHR KRANTIGACH GORUKHAL POTHIYA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
395,13303,"UTKRAMIT M S DHANPURA DERAMARI KOCHDHAMAN, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
396,13304,"UTKRAMIT M S HARWADANGA DIGHALBANK, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
397,13305,"UTKRAMIT M S JANGALIBHITA PATHRIYA THAKURGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
398,13306,"U H S CHAKLA GHAT, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
399,13307,U H S MAHIN GAON KISHANGANJ,,,1121,13,KISHANGANJ,TERHAGACHH
400,13308,"M S GACHHIBARA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
401,13309,"UTTKRAMIT MADHYAMIK SCHOOL BELWA KASHIPUR, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
402,13310,"M S KATHALBARI DIGHALBAIK, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
403,13311,"M S SINGHIMARI DIGHALBAIK, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
404,13312,"M S BAIGNA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
405,13313,"M S LOHAGARA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
406,13314,"M S SUHIYA RAHMATPUR, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
407,13315,"M S BELUGARDH, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
408,13316,"M S KAMATI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
409,13317,"M S BAIRIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
410,13318,"M S JARHULIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
411,13319,"M S KADHAILI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
412,13320,"M S DESHIYATOLI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
413,13321,"M S KATHALBARI BAHADUGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
414,13322,"M S MAHESHBATHNA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
415,13323,"M S DHANPAT GANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
416,13324,"M S HALDIKHORA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
417,13325,"M S MODHO, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
418,13326,"M S BARIJAN, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
419,13327,"M S KADO GAON, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
420,13328,"M S RAJA GAON, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
421,13329,"M S RASIYA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
422,13330,"M S GALGALIYA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
423,13331,"M S KALIYAGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
424,13332,"M S RAIPUR, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
425,13333,"UTTKRAMIT MADHYAMIK SCHOOL MARIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
426,13334,UTKRAMIT H/S DALUAHAT POTHIA KISHANGANJ,,,1121,13,KISHANGANJ,TERHAGACHH
427,13335,"M S DAULA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
428,13336,UTKRAMIT HIGH SCHOOL KANYA PICHHLA KISHANGANJ,,,1121,13,KISHANGANJ,TERHAGACHH
429,13337,"UTKRAMIT MADHYAMIK SCHOOL TEUSA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
430,13338,"UTKRAMIT MADHYAMIK SCHOOL KOCHGARH PURNDHA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
431,13339,"UTKRAMIT MADHYAMIK SCHOOL TALWARBANDHA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
432,13340,"UTKRAMIT MADHYAMIK SCHOOL TALGACCH, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
433,13341,"UTKRAMIT MADHYAMIK SCHOOL GANDHARVDANGA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
434,13342,"UTKRAMIT MADHYAMIK SCHOOL KUWARI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
435,13343,"UTKRAMIT MADHYAMIK SCHOOL FARABARI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
436,13344,"UTKRAMIT MADHYAMIK SCHOOL KUSIYARI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
437,13345,"UTKRAMIT MADHYAMIK SCHOOL GILHABARI KANYA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
438,13346,"UTKRAMIT MADHYAMIK SCHOOL NAVNADI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
439,13347,"UTKRAMIT MADHYAMIK SCHOOL SHITALPUR, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
440,13348,"UTKRAMIT MADHYAMIK SCHOOL BARCHONDI, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
441,13349,"UTKRAMIT MADHYAMIK SCHOOL RUIDHASA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
442,13350,"UTKRAMIT MADHYAMIK SCHOOL BOURIGACCH, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
443,13351,"UTKRAMIT MADHYAMIK SCHOOL KHODAGANJ, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
444,13352,"UTKRAMIT MADHYAMIK SCHOOL GOPALPUR HAAT, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
445,13353,"UTKRAMIT MADHYAMIK SCHOOL SHAMESWAR, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
446,13354,"UTKRAMIT MADHYAMIK SCHOOL NATUAPARA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
447,13355,"UTKRAMIT MADHYAMIK SCHOOL MASANGOAN, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
448,13356,"UTKRAMIT MADHYAMIK SCHOOL HALMALA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
449,13357,"UTKRAMIT MADHYAMIK SCH SAHPUR, KOACHADHAMAN, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
450,13358,"UTKRAMIT M S JHUNKI MUSAHARI PURV,TEDHA GAACH, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
451,13359,"UTKRAMIT MADHYAMIK SCHOOL DAMALWARI, POTHIA, KISHANGANJ",,,1121,13,KISHANGANJ,TERHAGACHH
