School Code,School Name,District Code
62076,"V HIGH SCHOOL BISFI, MADHUBANI",62
62077,"M S C HIGH SCHOOL LOHA, MADHUBANI",62
62078,"SARVODAY HIGH SCHOOL BAINGRA, MADHUBANI",62
62079,"S J HIGH SCHOOL BANESHWARSTHAN, MADHUBANI",62
62080,"HIGH SCHOOL EKTARA, MADHUBANI",62
62081,"S M HIGH SCHOOL BASAITH, MADHUBANI",62
62082,"SARVODAY HIGH SCHOOL SHAHPUR, MADHUBANI",62
62083,"DIN DAYAL HIGH SCHOOL UMGAON, MADHUBANI",62
62084,"S L J HIGH SCHOOL MADHWAPUR, MADHUBANI",62
62085,"PROJECT GIRLS HIGH SCHOOL UMGAON, MADHUBANI",62
62086,"PROJECT KASTURBA GIRLS H S MADHWAPUR, MADHUBANI",62
62087,"PROJECT GIRLS HIGH SCHOOL BENIPATTI, MADHUBANI",62
62088,"DR R M L HIGH SCHOOL LOMA, MADHUBANI",62
62089,"HIGH SCHOOL JAYNAGAR, MADHUBANI",62
62090,"J R GIRLS HIGH SCHOOL JAYNAGAR, MADHUBANI",62
62091,"KABIR HIGH SCHOOL SELRA, MADHUBANI",62
62092,"P R HIGH SCHOOL KORAHIA, MADHUBANI",62
62093,"I S HIGH SCHOOL BASOPATTI, MADHUBANI",62
62094,"K S HIGH SCHOOL CHACHARAHA, MADHUBANI",62
62095,"KESHAV HIGH SCHOOL VIRATPUR, MADHUBANI",62
62096,"B K S HIGH SCHOOL JATULIYA, MADHUBANI",62
62097,"HIGH SCHOOL LAUTHWA, MADHUBANI",62
62098,"J C K L HIGH SCHOOL KHAJEDIH, MADHUBANI",62
62099,"J U S R S P HIGH SCHOOL PADMA, MADHUBANI",62
62100,"M S R N G J HIGH SCHOOL GARHA, MADHUBANI",62
62101,"HIGH SCHOOL MAHATHA LADANIA, MADHUBANI",62
62102,"R S S J HIGH SCHOOL CHHAURAHI DALOKHAR, MADHUBANI",62
62103,"M R R P HIGH SCHOOL BHATCHAURA, MADHUBANI",62
62104,"J K JHA PROJECT GIRLS HIGH SCHOOL KHAJEDIH, MADHUBANI",62
62105,"T R B PROJECT GIRLS HIGH SCHOOL MAHINATHPUR, MADHUBANI",62
62106,"S T S Y HIGH SCHOOL MANMOHAN, MADHUBANI",62
62107,"J J R P Y H S KHAIRATOL, MADHUBANI",62
62108,"S K Y HIGH SCHOOL BARAHI PHULPARAS, MADHUBANI",62
62109,"H G J HIGH SCHOOL LALMANIA, MADHUBANI",62
62110,"R T J S HIGH SCHOOL JHITAKI BANGAMA, MADHUBANI",62
62111,"L N J HIGH SCHOOL LAUKAHA, MADHUBANI",62
62112,"HIGH SCHOOL KHUTAUNA, MADHUBANI",62
62113,"P N M H/S CHATURBHUJ PIPRAHI, MADHUBANI",62
62114,"ISHWARI BHAGAT HIGH SCHOOL GOTHPARSAHI, MADHUBANI",62
62115,"HIGH SCHOOL MARAIYA BALUA, MADHUBANI",62
62116,"SURYA PRASAD HIGH SCHOOL LAUKAHI, MADHUBANI",62
62117,"G R J HIGH SCHOOL BOLHAR, MADHUBANI",62
62118,"SARBJANIK HIGH SCHOOL BARUAR, MADHUBANI",62
62119,"SHREE SAGAR SARBJANIK H/S NARAHIA, MADHUBANI",62
62120,"JANTA HIGH SCHOOL BELHA, MADHUBANI",62
62121,"N R S HIGH SCHOOL SARAUTI, MADHUBANI",62
62122,"LALDAS HIGH SCHOOL KHAROWA, MADHUBANI",62
62123,"KISAN HIGH SCHOOL BATHNAHA, MADHUBANI",62
62124,"K S R S Y HIGH SCHOOL KRISHNAPURI, MADHUBANI",62
62125,"HIGH SCHOOL HULASPATTI, MADHUBANI",62
62126,"JANKI JANTA HIGH SCHOOL BELMOHAN, MADHUBANI",62
62127,"BHOLA HIGH SCHOOL DEORH, MADHUBANI",62
62129,"ABJ PROJECT GIRLS HIGH SCHOOL GHOGHARDIHA, MADHUBANI",62
62131,"B D S HIGH SCHOOL SISWAR KALAPATTI, MADHUBANI",62
62132,"D L HIGH SCHOOL PIPRAUN, MADHUBANI",62
62301,"RAJKIYA UTKRAMIT M S LOHANA, JHANJHARPUR, MADHUBANI",62
62302,"GOVT UTKRAMIT M S SILANATH BARAHI JAINAGAR, MADHUBANI",62
62303,"GOVT UTKRAMIT M S KALUAHI LADANIYA LAUKAHI, MADHUBANI",62
62304,"GOVT UTKRAMIT M S SHAHPUR SRIPUR HATI PANDAUL, MADHUBANI",62
62305,"GOVT UTKRAMIT M S GANGADAWAR ANDHRATHARHI, MADHUBANI",62
62306,"M K UTKRAMIT GOVT M S MANGARAUNI RAJNAGAR, MADHUBANI",62
62307,"GOVT U M S BARHARA MISHRAULIYA BABU BARHI, MADHUBANI",62
62308,"GOVT UTKRAMIT M S BELAUCHA LAKHNAUR, MADHUBANI",62
62309,"GOVT UTKRAMIT M S GANGULI BANIPATTI, MADHUBANI",62
62310,"GOVT UTKRAMIT M S KALIKAPUR KALUAHI, MADHUBANI",62
62311,"GOVT UTKRAMIT M S KEWALPATTI PATWARA RAJNAGAR, MADHUBANI",62
62312,"GOVT UTKRAMIT M S MALIN BELHA KARMAGH KHUTUNA, MADHUBANI",62
62313,"GOVT UTKRAMIT MADHYAMIK SCHOOL SINGHASO BISFI, MADHUBANI",62
62314,"UTKRAMIT M S DHANIYAPATTI RAJAULI JAYNAGAR, MADHUBANI",62
62315,"NAVUTTKRAMIT M S RUDAPUR, MADHUBANI",62
62316,"NAVUTTKRAMIT M S BHAIRAGHAI, MADHUBANI",62
62317,"NAVUTTKRAMIT M S EKHATHA, MADHUBANI",62
62318,"UTTKRAMIT M S PRASAD, MADHUBANI",62
62319,"UTKRAMIT MADHYAMIK SCHOOL KURSO, MADHUBANI",62
62320,"UPS UTKRAMIT MADHYAMIK SCHOOL BAS0PATTI, MADHUBANI",62
62321,"UTKRAMIT MADHYAMIK SCHOOL MAJHAURA, MADHUBANI",62
62322,"UTKRAMIT MADHYAMIK SCHOOL AMHI, MADHUBANI",62
62323,"UTKRAMIT MADHYAMIK SCHOOL SUJATPUR, MADHUBANI",62
62324,"UTKRAMIT MADHYAMIK SCHOOL TRIMUHAN, MADHUBANI",62
62325,"UTKRAMIT MADHYAMIK SCHOOL BASUKI, MADHUBANI",62
62326,"UTKRAMIT MADHYAMIK SCHOOL GODHAUL, MADHUBANI",62
62327,"UTKRAMIT MADHYAMIK SCHOOL GOBRAURA, MADHUBANI",62
62328,"UTKRAMIT MADHYAMIK SCHOOL NAGWAS, MADHUBANI",62
62329,"UTKRAMIT MADHYAMIK SCHOOL DEEP, LAKHNAUR, MADHUBANI",62
62331,"UTKRAMIT MADHYAMIK SCHOOL BAKUA, MADHEPUR, MADHUBANI",62
62332,"UTKRAMIT MADHYAMIK SCHOOL RAHI, EAST RAJNAGAR, MADHUBANI",62
62333,"UTKRAMIT MADHYAMIK SCHOOL MARAR, RAHIKA, MADHUBANI",62
62334,"UTKRAMIT M S SUGAOUNA POKHAR SC, RAJNAGAR, MADHUBANI",62
62335,"UTKRAMIT MADHYAMIK SCHOOL DWALAKH, MADHEPUR, MADHUBANI",62
62336,"UTKRAMIT MADHYAMIK SCHOOL EKHARI, LADNIA, MADHUBANI",62
62337,"UTKRAMIT MADHYAMIK SCHOOL BHARPHORI, LAUKAHI, MADHUBANI",62
62338,"UTKRAMIT MADHYAMIK SCHOOL KAOUAHA, BASOPATTI, MADHUBANI",62
62339,"UTKRAMIT MADHYAMIK SCHOOL CHIKNA, GHOGHARDIHA, MADHUBANI",62
62340,"JIBACHH UTKRAMIT M S SIMRA, JHANJHARPUR, MADHUBANI",62
62341,"UTKRAMIT MADHYAMIK SCHOOL KUSMAR, KHAJAULI, MADHUBANI",62
62342,"UP GRADED SECONDARY SCHOOL BHAGWATIPUR, MADHUBANI",62
62343,"UTKRAMIT M S KASMA MARAR, KHAJAULI, MADHUBANI",62
62344,"UTKRAMIT MADHYAMIK SCHOOL SIMARI, RAJNAGAR, MADHUBANI",62
62345,"UTKRAMIT MADHYAMIK SCHOOL TENGRAHA, MADHEPUR, MADHUBANI",62
62346,"UTKRAMIT M S POKHARAUNI, MADHAWAPUR, MADHUBANI",62
62347,"UTKRAMIT M S MADANPATTI, ANDHARATHADHI, MADHUBANI",62
62348,"UTKRAMIT MADHYAMIK SCHOOL AMOUJA, FULPARAS, MADHUBANI",62
62349,"UTKRAMIT MADHYAMIK SCHOOL BARHARA, RAJNAGAR, MADHUBANI",62
62350,"UTKRAMIT M S SIRKHARIA, JHANJHARPUR, MADHUBANI",62
62351,"UTKRAMIT MADHYAMIK SCHOOL BALIA, RAHIKA, MADHUBANI",62
62352,"UTKRAMIT M S CHANDAN KASERA, BASOPATTI, MADHUBANI",62
62353,"UTKRAMIT MADHYAMIK SCHOOL BHAOUR, PANDAUL, MADHUBANI",62
62354,"UTKRAMIT M S GAOUSNAGAR, BASOPATTI, MADHUBANI",62
62355,"UTKRAMIT MADHYAMIK SCHOOL NAHARI, KHUTAUNA, MADHUBANI",62
62356,"UTKRAMIT MADHYAMIK SCHOOL BIHARI, MADHAWAPUR, MADHUBANI",62
62357,"UTKRAMIT MADHYAMIK SCHOOL CHAPRADHI, KHAJAULI, MADHUBANI",62
62358,"UTKRAMIT MADHYAMIK SCHOOL RAMPUR, HARLAKHI, MADHUBANI",62
62359,"UTKRAMIT M S KEOTNA, GHOGHARDIHA, MADHUBANI",62
62360,"UTKRAMIT M S NARENDRAPUR, LAUKAHI, MADHUBANI",62
62361,"UTKRAMIT M S MAHATHOUR, BASOPATTI, MADHUBANI",62
62362,"UTKRAMIT M S GHOARBANKI, BASOPATTI, MADHUBANI",62
62363,"UTKRAMIT M S ANDHARWAN, KHUTAUNA, MADHUBANI",62
62364,"UTKRAMIT M S MAHATHOUR KHURD, FULPARAS, MADHUBANI",62
62365,"UTKRAMIT MADHYAMIK SCHOOL AURA, MADHWAPUR, MADHUBANI",62
62366,"UTKRAMIT MADHYAMIK SCHOOL KARIAOUTA, LAUKAHI, MADHUBANI",62
62367,"UTKRAMIT MADHYAMIK SCHOOL PARWALPUR, MADHEPUR, MADHUBANI",62
62368,"UTKRAMIT MADHYAMIK SCHOOL NAVHATHA, PANDAUL, MADHUBANI",62
62369,"UTKRAMIT M S JAHARMOHARA, RAJNAGAR, MADHUBANI",62
62370,"UTKRAMIT MADHYAMIK SCHOOL SIKTIYAHI, KHUTAUNA, MADHUBANI",62
62371,"UTKRAMIT MADHYAMIK SCHOOL KUWARDH, JAYNAGAR, MADHUBANI",62
62372,"UTKRAMIT MADHYAMIK SCHOOL KERWA, MADHAWAPUR, MADHUBANI",62
62373,"UTKRAMIT M S ARARIA SANGRAM, JHANJHARPUR, MADHUBANI",62
62374,"UTKRAMIT MADHYAMIK SCHOOL IJARA, RAHIKA, MADHUBANI",62
62375,"UTKRAMIT HIGH SCH JARAIL, BENIPATTI, MADHUBANI",62
62376,"UTKRAMIT MADHYAMIK SCHOOL KUMARKHAT, LADANIA, MADHUBANI",62
62377,"UTKRAMIT MADHYAMIK SCHOOL KULHARIA, BABUBARHI, MADHUBANI",62
62378,"UTKRAMIT MADHYAMIK SCHOOL NARHI, LAUKAHI, MADHUBANI",62
62379,"UTKRAMIT MADHYAMIK SCHOOL RAGHOPUR, RAJNAGAR, MADHUBANI",62
62380,"NEW UPGRADE HIGH SCH SIDHAP PARSAHI LADANIA, MADHUBANI",62
62381,"UTKRAMIT MADHYAMIK SCHOOL RASIDPUR, KHAJAULI, MADHUBANI",62
62382,"UTKRAMIT M S BELHI KACHNARWA, LAUKAHI, MADHUBANI",62
62383,"UTKRAMIT MADHYAMIK SCHOOL NIMA, RAHIKA, MADHUBANI",62
62384,"UTKRAMIT M S VIKRAMSHER, BABUBARHI, MADHUBANI",62
62385,"UTKRAMIT MADHYAMIK SCHOOL KURIWAN, LAUKAHI, MADHUBANI",62
62386,"UTKRAMIT MADHYAMIK SCHOOL THRUARI,, MADHUBANI",62
62387,"UTKRAMIT M S BASUARA, GHOGHARDIHA, MADHUBANI",62
62388,"UTKRAMIT M S INRAWA PURAW, KHAJAULI, MADHUBANI",62
62389,"UTKRAMIT M S SIJAULIA GOATH, FULPARAS, MADHUBANI",62
62390,"UTKRAMIT M S BALANSHERPURV, BABUBARHI, MADHUBANI",62
62391,"UTKRAMIT MADHYAMIK SCHOOL BHAWANIPUR, PANDAUL, MADHUBANI",62
62392,"RAMESH CHANDRA MISHRA UTKRAMIT HIGH SCHOOL, KHOJPUR, BABUBARHI, MADHUBANI",62
62393,"UTKRAMIT HIGH SCHOOL, SHIBAUL, BISFI, MADHUBANI",62
62394,"UTKRAMIT HIGH SCHOOL, MALMAL, KALUAHI, MADHUBANI",62
62395,"UTKRAMIT HIGH SCHOOL, BHACHCHHITOLE RAMPUR, RAHIKA, MADHUBANI",62
62396,"NAV UTKRAMIT HIGH SCHOOL, PHULKAHI, PHULPARASH, MADHUBANI",62
62397,"UPGRADED H/S DAHILA, BENIPATTI, MADHUBANI",62
62398,"U M S, BHAIRWA, VISFI, MADHUBANI",62
62399,"UTTKARMIT HIGH SCHOOL BASWARIYA, NOORCHAK,BISFI ,MADHUBANI",62
62400,"U M S, MALNGIYA, RAHIKA, MADHUBANI",62
62401,"U M S PARIHARPUR, RAJNAGAR, MADHUBANI",62
62402,"U M S BHARIYA VISHANPUR, RAJNAGAR, MADHUBANI",62
62404,"UTKRAMIT UCHCH VIDYALAY KAUAHA, HARLAKHI",62
62406,UTKRAMIT MADHYAMIK VIDYALAYA KOSHI KHURSAHA BAGEWA,62
62407,UTKRAMIT MADHYAMIK VIDYALAYA JATHI ,62
62408,UTKRAMIT MADHYAMIK VIDYALAYA SINGIYA,62
62409,UTKRAMIT MADHYAMIK VIDYALAYA SAMDA,62
62410,UTKRAMIT MADHYAMIK VIDYALAYA MUKIYAPATTI,62
62411,UTKRAMIT MADHYAMIK VIDYALAYA SOHANS,62
62412,UTKRAMIT MADHYAMIK VIDYALAYA RAGHEPURA,62
62413,UTKRAMIT MADHYAMIK VIDYALAYA PARSAUNI NORTH,62
62414,UTKRAMIT MADHYAMIK VIDYALAYA AUNSI BABHANGAMA SOUTH,62
62416,UTKRAMIT MADHYAMIK VIDYALAYA DHARAMDIHA,62
62417,UTKRAMIT MADHYAMIK VIDYALAYA MANAPATTI,62
62418,UTKRAMIT MADHYAMIK VIDYALAYA SAHAR,62
62422,UTKRAMIT MADHYAMIK VIDYALAYA RAIYAM WEST,62
62423,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  ARER NORTH,62
62424,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  NAGDAH BALAIN,62
62425,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KAPSIYA,62
62426,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BEHTA,62
62427,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BISHANPUR,62
62428,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MANPAUR,62
62429,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  AKAUR,62
62430,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BRAHAMPURA,62
62431,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SAPTA,62
62432,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  RAHIKA,62
62433,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MAKSUDA,62
62434,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BASUARA,62
62435,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KAKROL NORTH,62
62436,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PACHADHI,62
62437,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SAKARI PURVI,62
62439,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MOKARAMPUR,62
62440,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SARISAB PAHI EAST,62
62442,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PARSAUNI SOUTH,62
62443,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SAKARI PASCHIM,62
62444,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KARHIYA WEST,62
62445,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  TEGHRA,62
62448,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  JAYNAGAR BASTI,62
62449,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  DEVDHA MIDDLE,62
62450,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BELHI WEST,62
62451,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SHIVA,62
62452,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BELHI EAST,62
62453,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  HATTHAPUR PARSA,62
62454,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BASOPATTI EAST,62
62455,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BELAHI,62
62457,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  GONDULI,62
62458,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  HISAR,62
62459,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  HARIPUR SOUTH,62
62460,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BERMA,62
62461,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  UDAYPUR BITHUAR,62
62462,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  DEEP EAST,62
62463,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KACHHUVI,62
62464,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KACHHUA,62
62465,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SATLAKHA,62
62466,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SITAPATTI MAHINDWAR,62
62467,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  JHAHURI,62
62468,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BANGAMA SOUTH,62
62469,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PATBARA SOUTH,62
62470,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MADHIYA,62
62471,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  FENT,62
62472,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  AUNSI BABHANGAMA NORTH,62
62473,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KHAIRI BANKA SOUTH,62
62474,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KUKURDAURA,62
62475,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BETA PARSA,62
62476,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  DEVDHA NORTH,62
62477,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MALMAL NORTH,62
62478,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  NAVKARAHI,62
62479,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  LAXMIPUR,62
62481,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  NARUAR,62
62482,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BALNI MEHATH,62
62483,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PIPRAHI,62
62484,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  RAGHAULI,62
62485,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BALHA,62
62486,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BEHAT NORTH,62
62487,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MAIBI,62
62488,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SAURATH,62
62489,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KATAIYA,62
62490,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  GAUR ANDHRA,62
62491,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BANKATTA,62
62492,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  GANGAPUR,62
62493,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PHULPARAS,62
62494,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  JAGWAN WEST,62
62495,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  LOHA   ,62
62497,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  CHHAURAHI,62
62498,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  RAMPATTI,62
62499,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BAURHAR,62
62501,"JANTA GIRL'S HIGH SCHOOL TORIYAHI, MADHUBANI",62
62502,"JANTA HIGH SCHOOL,BELHI, MADHUBANI",62
62503,"L.N.K.S HIGH SCHOOL,KAMEPATTI, MADHUBANI",62
62504,"SARVJANIK HIGH SCHOOL,JHANJHPATTI,DOMAN, MADHUBANI",62
62505,"SARASWATI SHAKUNTALA BALIKA H/S SARUATI, MADHUBANI",62
62506,"JANTA GIRL'S HIGH SCHOOL NAZIRPUR, MADHUBANI",62
62507,"A L K SHIBATRI GIRL'S H/S GANDHI NAGAR SIMARI, MADHUBANI",62
62508,"SIYARAM RAMPHAL AMAR H/S SUNDAR PHOCKCHAHA, MADHUBANI",62
62509,"ADARSH MUNSIF BHOLA HIGH SCHOOL DEODHA, MADHUBANI",62
62510,"M P S JANTA GIRL'S H/S , TIRHUTA, MADHUBANI",62
62511,"GIRWAL JANTA HIGH SCHOOL PATHALGADHA, MADHUBANI",62
62512,"PANDIT SUBANSH LAL HIGH SCHOOL,SANKORTHU, MADHUBANI",62
62513,"BISHESHWAR SINGH H/S,BARHGORIYA NAHAR, MADHUBANI",62
62514,"SADHU SHARAN LAL BIHARI HIGH SCHOOL BASUARI, MADHUBANI",62
62701,R D M P H/S THARUAHI JALSAIN MADHUBANI,62
62801,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PALI,62
62802,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MANRAUNI SOUTH,62
62803,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MADANPUR,62
62806,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SALEMPUR,62
62807,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BRAHMPUR BATHNAHA,62
62808,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BHAUARA,62
62809,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KAITHINIYA,62
62810,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MEGHWAN,62
62811,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BETAUNA,62
62813,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PANDAUL WEST,62
62814,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PANDAUL EAST,62
62815,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  CHHAJNA,62
62816,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PARSA SOUTH,62
62817,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  CHHATAUNI,62
62818,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SINGIYAUN,62
62819,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KHERI BANKA NORTH,62
62820,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PARKAULI,62
62821,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  TISI NARSAM NORTH,62
62822,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SANGI,62
62823,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PHULHAR,62
62824,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  RANTI,62
62825,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PARVA BELAHI,62
62827,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  CHAHUTA,62
62828,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PIPRAUN,62
62830,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KUMARKHAT EAST,62
62831,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SIDHAPKALA,62
62832,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  DHANAUJA,62
62833,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  RADHUNI DEHAT,62
62834,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BAGHA KUSMAR,62
62835,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MADHOPUR,62
62836,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KARMEDH MIDLE,62
62837,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BIRPUR,62
62838,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MARUKIYA,62
62839,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MADANA,62
62840,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  ANDHRATHADHI SOUTH,62
62841,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SUGGAPATTI,62
62842,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  DURGIPATTI,62
62843,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MAILAM,62
62845,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BATHANE,62
62846,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BHOJPANDAUL,62
62847,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BHAGWATIPUR,62
62848,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KARANPUR,62
62849,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BISHANPUR,62
62851,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  GAJHARA,62
62852,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SRIPUR HATI SOUTH,62
62853,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  SALHA,62
62854,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KARHARA,62
62855,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MURHADI,62
62858,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BAIRA,62
62859,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MAHISAM,62
62860,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PACHAHI,62
62861,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MAHPATIYA,62
62862,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MAHASINGH HASAULI,62
62863,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  MAHMADPUR,62
62864,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BHAKHRAIEN,62
62865,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  KALNA,62
62866,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  JAGWAN EAST,62
62867,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BRAHAMPUR SOUTH,62
62868,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  NAUABAKHAR,62
62869,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  DARAH,62
62870,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  PALIMOHAN,62
62871,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BANKI,62
62873,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  HARNA,62
62874,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  BELHI SOUTH,62
62875,UTKRAMIT UCHACHA MADHYAMIK VIDYALAYA  GIDHAWAS,62
